OwnerUserId,Score
"108725","1"
"136151","21"
"120457","10"
"135459","10"
"","8"
"","12"
"107455","7"
"136505","8"
"120457","2"
"318","5"
"101095","8"
"118437","0"
"101015","2"
"74727","26"
"102469","4"
"","0"
"26235","25"
"122792","4"
"141101","43"
"49559","24"
"133969","12"
"21126","4"
"142468","0"
"111438","9"
"50419","10"
"59087","7"
"124508","6"
"104250","5"
"105492","14"
"74022","27"
"140899","24"
"","4"
"132931","13"
"2823","6"
"149738","9"
"52458","1"
"138501","20"
"","3"
"22888","1"
"151697","0"
"54522","7"
"63679","54"
"45843","13"
"11635","21"
"80907","7"
"149045","11"
"18434","16"
"2453648","85"
"90575","8"
"25847","23"
"","8"
"43756","21"
"40120","1"
"159828","13"
"88847","3"
"21966","10"
"31206","4"
"97786","15"
"14420","8"
"56256","9"
"89989","26"
"129962","2"
"146563","5"
"111674","20"
"2566","4"
"459737","8"
"230","67"
"93","28"
"30","8"
"46","40"
"489","13"
"2134","28"
"1226","70"
"1782","43"
"2078","12"
"1090","13"
"373","9"
"1044","8"
"623","31"
"2141","92"
"3085","54"
"4247","15"
"4213","8"
"6216","9"
"9102","15"
"305","16"
"4842","10"
"1368","25"
"2755","5"
"6896","19"
"1265473","15"
"12628","9"
"5569","27"
"1837197","9"
"1296","31"
"96","19"
"7598","19"
"3515","21"
"3355","17"
"22602","11"
"20363","27"
"17398","64"
"877","7"
"3848","8"
"3834","42"
"","27"
"10583","0"
"20900","20"
"4766","35"
"5038","11"
"4694","11"
"145","25"
"7441","4"
"15345","15"
"978","1"
"","2"
"3291","11"
"549","23"
"750","1"
"16287","15"
"23323","12"
"10559","41"
"21539","13"
"2415","16"
"17617","3"
"7872","3"
"5657","18"
"31336","11"
"27294","12"
"4653","10"
"6782","6"
"8715","3"
"555","31"
"22996","9"
"","11"
"","3"
"34537","18"
"16940","8"
"35012","12"
"5692","26"
"2128","7"
"10585","3"
"4653","7"
"15323","32"
"11758","21"
"","1"
"278","12"
"","6"
"26160","9"
"","8"
"673","24"
"","39"
"4891","14"
"5791","10"
"1284","2"
"5043","4"
"35693","24"
"27620","18"
"15394","17"
"22306","15"
"28991","26"
"45","128"
"18234","3"
"45664","13"
"52224","37"
"","3"
"","7"
"1237","6"
"2994","13"
"2648","11"
"36047","6"
"19803","17"
"59301","8"
"2118","24"
"35289","32"
"49643","27"
"27743","20"
"1816","8"
"55366","10"
"393302","21"
"61923","8"
"26592","5"
"9809","7"
"63912","11"
"49985","16"
"62560","3"
"47645","11"
"64878","3"
"985","42"
"65122","14"
"67920","5"
"52759","13"
"3153","20"
"68743","10"
"","10"
"51108","2"
"44996","8"
"65843","6"
"","11"
"","5"
"31787","5"
"39742","15"
"917","18"
"44597","3"
"13954","14"
"71230","7"
"31671","32"
"62534","11"
"44386","11"
"","16"
"85","11"
"12637","21"
"","2"
"70716","6"
"55614","6"
"46307","7"
"29964","2"
"62361","24"
"","24"
"71834","11"
"79126","5"
"68920","10"
"48523","11"
"69785","0"
"","7"
"","33"
"24396","11"
"82952","14"
"13484","5"
"14495","56"
"","10"
"64878","40"
"62192","2"
"3747","1"
"56555","12"
"1274957","32"
"71470","0"
"26018","13"
"81800","9"
"20126","2"
"70826","9"
"72053","4"
"63651","6"
"32173","36"
"89578","40"
"9443","8"
"","6"
"","14"
"","11"
"","8"
"72357","36"
"88412","1"
"14971","26"
"71949","12"
"51600","20"
"","2"
"92753","32"
"5085","4"
"96952","1"
"92735","2"
"45261","12"
"73951","2"
"59753","20"
"93430","13"
"19297","8"
"64878","10"
"98624","24"
"25163","4"
"30521","13"
"63461","12"
"75235","5"
"96390","8"
"","11"
"84201","16"
"","10"
"42348","0"
"107001","1"
"6918","34"
"52444","8"
"42201","8"
"107178","2"
"18073","8"
"68348","6"
"62642","33"
"","9"
"79965","41"
"68608","5"
"","13"
"223352","12"
"75328","143"
"53677","15"
"58214","31"
"9936","27"
"89109","2"
"68471","8"
"","4"
"1190","30"
"59301","7"
"23199","0"
"23667","13"
"99646","33"
"25277","3"
"24950","16"
"58109","21"
"77352","12"
"77449","19"
"112830","13"
"","15"
"118098","12"
"111408","6"
"65195","22"
"89752","7"
"73652","23"
"","9"
"123908","5"
"","1"
"12637","3"
"69803","3"
"26310","5"
"126781","21"
"","2"
"123559","3"
"53013","47"
"114916","23"
"1391","4"
"2749","45"
"80733","3"
"108512","1"
"64873","33"
"123582","8"
"100905","9"
"95267","18"
"135010","2"
"35434","8"
"10522","8"
"80209","5"
"63051","20"
"85186","5"
"119365","9"
"123266","2"
"15071","29"
"8114","4"
"125946","3"
"139018","20"
"139037","7"
"80433","36"
"49032","44"
"42024","4"
"129588","5"
"79168","7"
"47633","1"
"58109","21"
"64334","17"
"18170","9"
"72631","15"
"","2"
"140293","6"
"132023","3"
"","4"
"142153","14"
"107459","4"
"129164","15"
"134245","3"
"129801","14"
"37472","3"
"54115","6"
"28004","3"
"123172","0"
"76701","10"
"149206","3"
"","3"
"147707","0"
"","21"
"2601671","69"
"15985","21"
"100288","3"
"41360","15"
"154486","8"
"","4"
"33833","2"
"130808","9"
"48311","66"
"672","29"
"86093","7"
"149692","11"
"156458","5"
"107176","3"
"9090","3"
"","5"
"2162529","36"
"90777","9"
"159319","19"
"126255","13"
"28275","14"
"57731","7"
"44330","3"
"143520","42"
"104015","4"
"150339","15"
"43719","2"
"161222","26"
"100322","6"
"20336","73"
"","4"
"102207","3"
"131564","5"
"91","12"
"750","26"
"5976","4"
"121476","20"
"126015","3"
"5835","18"
"","3"
"72","29"
"","19"
"2007","24"
"1975282","10"
"1409","9"
"443","11"
"364","8"
"863","7"
"1490","24"
"2495","17"
"547","10"
"80","8"
"268","9"
"1154","14"
"2975","48"
"2915","28"
"966","5"
"5425","43"
"4997","31"
"1042","18"
"67775","8"
"184","4"
"4766","82"
"10410","6"
"","11"
"4358","2"
"4200","71"
"20907","9"
"6624","2"
"20107","33"
"13301","27"
"4918","6"
"9516","1"
"23424","32"
"7561","13"
"5557","10"
"2973","27"
"18676","9"
"12860","4"
"8247","13"
"3279","4"
"22039","22"
"25910","14"
"2193","59"
"10585","13"
"18770","26"
"19013","23"
"26577","0"
"2183","5"
"1190","49"
"26071","1"
"254","3"
"6320","16"
"5817","20"
"4685","8"
"30664","25"
"30674","13"
"21668","9"
"62776","15"
"30913","45"
"15161","13"
"28462","8"
"40","3"
"1790","8"
"32536","18"
"26628","16"
"35371","34"
"32992","39"
"11256","26"
"17176","22"
"11247","14"
"132931","8"
"","12"
"3886","15"
"","5"
"34731","21"
"37797","18"
"14072","8"
"986","127"
"745","53"
"30234","-3"
"","5"
"1084","20"
"40053","37"
"30470","16"
"41497","13"
"35061","4"
"1638","5"
"35505","29"
"4086","2"
"","23"
"10596","15"
"43940","21"
"27423","62"
"3856","24"
"2282","1"
"27620","4"
"46975","2"
"5884","17"
"26901","2"
"208","13"
"1514","28"
"14101","9"
"26829","4"
"47576","26"
"1360","5"
"48695","10"
"52495","7"
"194","6"
"16866","9"
"38613","8"
"","5"
"21005","7"
"14260","43"
"2596","3"
"10715","16"
"23972","15"
"36509","1"
"18831","17"
"54318","9"
"1490","3"
"34880","3"
"10755","8"
"55310","9"
"57809","24"
"28584","1"
"9382","7"
"56692","7"
"42155","13"
"59351","4"
"46646","1"
"60598","7"
"54964","7"
"43250","7"
"14395","17"
"42139","6"
"61976","1"
"42155","33"
"62353","22"
"39709","6"
"43532","20"
"38339","21"
"21209","13"
"29244","3"
"20628","11"
"62055","29"
"4639","12"
"68287","22"
"68302","9"
"44996","6"
"57132","61"
"","4"
"1665","23"
"40817","22"
"4639","5"
"42127","8"
"13227","21"
"","5"
"58521","24"
"47110","6"
"16747","18"
"14627","9"
"31479","14"
"","8"
"68091","17"
"63213","3"
"69125","2"
"21691","2"
"64460","6"
"2362","15"
"67959","23"
"79550","14"
"48695","7"
"49697","7"
"48648","20"
"29291","6"
"81057","6"
"58251","34"
"79465","3"
"56018","15"
"78256","5"
"82729","15"
"80656","10"
"83398","6"
"39189","6"
"83903","17"
"81306","11"
"","2"
"59941","1"
"83813","3"
"80112","24"
"85008","6"
"","8"
"67445","31"
"5033","16"
"80902","2"
"2233","66"
"88918","11"
"","0"
"53262","6"
"1360","6"
"","11"
"80395","1"
"12323","2"
"1343","4"
"","11"
"80066","10"
"429","11"
"89986","4"
"95897","13"
"54248","7"
"94352","7"
"676066","13"
"60286","6"
"88218","25"
"100871","1"
"82682","13"
"","10"
"103312","4"
"67009","13"
"22194","49"
"56256","8"
"20578","12"
"","21"
"73948","40"
"83903","17"
"77229","12"
"76804","9"
"5056","1"
"","13"
"38360","8"
"89989","5"
"7021","1"
"103617","4"
"27290","3"
"113264","9"
"34134","14"
"92129","7"
"6448","6"
"108639","1"
"117802","28"
"","2"
"","7"
"2648","13"
"24291","2"
"120396","13"
"","1"
"120289","28"
"121965","4"
"65087","17"
"40480","7"
"62029","153"
"108869","12"
"56952","8"
"25277","2"
"111436","8"
"55934","11"
"248400","24"
"84546","7"
"32262","9"
"122847","2"
"105035","20"
"23790","8"
"91313","15"
"101419","11"
"115780","11"
"","5"
"7883","7"
"60628","4"
"85040","4"
"123172","2"
"38206","31"
"129503","16"
"125505","0"
"23153","7"
"","1"
"46810","4"
"73159","3"
"85578","32"
"104824","16"
"40002","22"
"125380","3"
"5198","27"
"113269","12"
"13822","11"
"58524","27"
"","8"
"39539","8"
"140357","6"
"110950","33"
"132257","18"
"109880","3"
"10608","24"
"","2"
"70592","2"
"","4"
"37539","110"
"51211","3"
"18511","36"
"1190","12"
"132377","13"
"","28"
"105678","13"
"118447","10"
"147962","58"
"95247","14"
"140899","0"
"5754","4"
"130936","17"
"67063","10"
"79435","3"
"31317","7"
"131564","4"
"","4"
"122422","14"
"311987","65"
"13989","20"
"23368","15"
"146384","8"
"76509","4"
"1311500","22"
"161937","14"
"45471","3"
"80002","13"
"3957","18"
"24954","9"
"69091","19"
"6932","13"
"25719","23"
"127707","32"
"145143","16"
"164532","12"
"","26"
"","22"
"164148","16"
"103532","21"
"102839","9"
"140837","9"
"","8"
"25320","2"
"43665","35"
"79072","1"
"10161","27"
"91414","32"
"161920","1"
"44","11"
"556","10"
"525","28"
"576","7"
"184","10"
"2133","22"
"96","19"
"1304","15"
"1565","19"
"4308","20"
"3445","15"
"4191","9"
"5198","27"
"5058","5"
"3002","20"
"1821","41"
"","4"
"","38"
"676","10"
"14266","49"
"13912","7"
"5056","8"
"6151","4"
"4066","18"
"4653","8"
"7122","22"
"4687","26"
"12261","6"
"9632","38"
"3661","3"
"3153","19"
"147","38"
"22693","6"
"5261","14"
"3047","9"
"24106","6"
"24755","16"
"25295","16"
"986","17"
"7952","1"
"357","7"
"10897","110"
"1952","27"
"13053","10"
"26121","4"
"27236","5"
"9913","60"
"1444511","16"
"2260","2"
"27516","10"
"1463","3"
"10093","80"
"17712","7"
"7211","21"
"7021","46"
"27805","28"
"15539","45"
"30453","10"
"6583","30"
"33212","21"
"2147","30"
"26130","3"
"2011","8"
"25705","27"
"18340","15"
"16587","15"
"13932","30"
"968","23"
"32484","3"
"31298","3"
"22247","61"
"13135","6"
"","9"
"1287","4"
"","4"
"7218","24"
"974","4"
"39599","36"
"14780","3"
"11439","10"
"11534","6"
"38438","3"
"12860","20"
"1737","14"
"16940","3"
"23354","66"
"45435","5"
"","3"
"47645","17"
"38349","3"
"2288585","35"
"42782","18"
"48728","19"
"15109","11"
"51402","17"
"44091","24"
"35696","1"
"50335","4"
"31662","20"
"52075","2"
"","2"
"45066","59"
"24126","3"
"1144","23"
"","1"
"53084","5"
"25450","56"
"23903","26"
"625","34"
"46782","57"
"48465","9"
"59706","7"
"43756","14"
"53185","9"
"60628","26"
"11112","14"
"66731","10"
"1514822","2"
"","10"
"14420","4"
"38317","16"
"","3"
"15497","29"
"33690","7"
"28240","9"
"19020","53"
"1277510","65"
"54768","6"
"32174","13"
"","7"
"1256","25"
"33604","3"
"60956","2"
"24481","0"
"59649","0"
"59941","9"
"70032","12"
"","5"
"1084","28"
"1490","9"
"71417","9"
"","10"
"52026","2"
"70414","8"
"24874","28"
"48094","2"
"20774","19"
"","10"
"73070","7"
"47450","9"
"369422","2"
"9936","24"
"70942","3"
"60096","28"
"78093","0"
"47856","5"
"48311","4"
"1666","15"
"24391","3"
"1461","16"
"31298","1"
"61342","39"
"33690","9"
"42620","8"
"74195","5"
"43836","21"
"63828","25"
"64895","12"
"39321","9"
"","2"
"23671","28"
"19929","8"
"8707","10"
"83","5"
"329347","12"
"28647","2"
"","16"
"87356","3"
"19864","10"
"45683","29"
"11596","8"
"89496","19"
"18103","32"
"41803","78"
"21209","4"
"32484","8"
"39428","20"
"247597","1"
"89021","20"
"90501","4"
"72583","44"
"77449","17"
"43913","20"
"415865","3"
"1246613","1"
"98947","4"
"69111","15"
"70592","5"
"79781","7"
"97103","5"
"88802","7"
"101022","2"
"40882","9"
"103255","3"
"48311","7"
"","1"
"86592","22"
"26327","4"
"99107","8"
"105931","17"
"57428","21"
"91172","16"
"35055","2"
"745","21"
"75500","1"
"22523","6"
"","7"
"60628","8"
"53501","42"
"89895","11"
"7173","6"
"461450","0"
"39912","49"
"111757","16"
"20972","10"
"86611","2"
"47093","6"
"113165","25"
"84873","18"
"34088","5"
"102398","4"
"4639","3"
"31610","9"
"34329","27"
"84852","5"
"114916","13"
"88096","19"
"86038","4"
"","4"
"41360","15"
"108639","2"
"92326","11"
"39381","29"
"22471","16"
"116305","22"
"33436","29"
"78145","1"
"49559","16"
"4639","14"
"118467","2"
"12243","7"
"49048","5"
"61848","12"
"108639","4"
"57374","18"
"122985","9"
"54522","4"
"","11"
"770","5"
"121219","6"
"4023","14"
"124972","13"
"4639","9"
"","6"
"","2"
"124898","2"
"42229","3"
"94813","2"
"33886","3"
"","8"
"84873","11"
"127759","6"
"","2"
"53963","3"
"129110","2"
"68452","18"
"78952","7"
"130851","8"
"65415","5"
"46411","4"
"80389","3"
"112765","13"
"44313","3"
"42636","10"
"72858","10"
"65050","2"
"16050","10"
"","6"
"75204","74"
"125380","14"
"136525","10"
"75500","11"
"71883","5"
"125148","11"
"17174","38"
"","2"
"9236","21"
"139873","3"
"95710","1"
"137582","4"
"128991","19"
"32914","26"
"28804","76"
"2908","28"
"87596","1"
"143724","37"
"137939","8"
"141615","19"
"44522","8"
"1228","20"
"1349865","14"
"31610","6"
"51880","15"
"","2"
"144154","11"
"22556","4"
"18128","4"
"128585","21"
"129206","5"
"1709270","24"
"28045","18"
"159197","2"
"67878","5"
"14860","5"
"132377","14"
"","3"
"154915","7"
"132331","23"
"107435","13"
"","9"
"129164","9"
"37583","3"
"71713","7"
"128071","2"
"26143","34"
"70289","21"
"119198","94"
"166198","10"
"169895","3"
"1965","17"
"","5"
"119671","1"
"104015","2"
"140899","9"
"48658","23"
"2703","9"
"636","8"
"2975","31"
"905","39"
"1367","25"
"4782","9"
"2208","12"
"4877","4"
"3153","16"
"4085","51"
"1538","20"
"","2"
"","11"
"2041950","1"
"4540","10"
"13029","4"
"5808","6"
"373112","12"
"","12"
"7852","46"
"4419","17"
"11614","14"
"20459","1"
"","23"
"143732","23"
"2183","20"
"3594","17"
"12975","2"
"24177","26"
"24209","1"
"446328","40"
"18666","18"
"1311500","3"
"12828","39"
"6605","12"
"23632","29"
"","6"
"4071","23"
"25372","16"
"18437","14"
"23501","49"
"","9"
"5004","23"
"45603","10"
"22970","6"
"5549","14"
"2133","9"
"27778","2"
"16989","13"
"6300","29"
"279238","18"
"29825","28"
"1902010","1"
"","23"
"338","8"
"4872","34"
"8338","20"
"30059","8"
"19856","12"
"32203","7"
"31015","24"
"27805","12"
"35594","1"
"1742702","9"
"34109","9"
"20003","18"
"2128","4"
"31045","1"
"680","20"
"38193","14"
"36475","4"
"38900","8"
"14053","7"
"12172","50"
"40214","3"
"2164","3"
"38626","15"
"38038","7"
"45974","2"
"37650","38"
"","7"
"22992","13"
"13302","11"
"14731","7"
"1423922","6"
"12597","26"
"48311","8"
"13065","20"
"10814","7"
"50029","15"
"299","6"
"12943","15"
"41490","4"
"53547","37"
"","17"
"35682","1"
"4035","4"
"34220","11"
"34170","6"
"55695","3"
"","20"
"","28"
"6266","4"
"47835","17"
"57621","43"
"1688440","11"
"26107","1"
"46064","38"
"57809","4"
"","8"
"357","20"
"59528","4"
"39709","1"
"54964","4"
"39912","7"
"42226","13"
"44482","6"
"55638","6"
"23869","7"
"16942","29"
"","7"
"35364","17"
"11571","12"
"33690","3"
"65348","4"
"37193","7"
"59024","7"
"2680373","5"
"38663","10"
"","13"
"36145","10"
"61838","6"
"7668","30"
"62122","17"
"53718","3"
"4465","12"
"14838","6"
"","1"
"45704","1"
"","5"
"463","0"
"48206","28"
"75002","34"
"36297","54"
"63051","12"
"17188","14"
"68657","5"
"63651","6"
"39742","104"
"76302","39"
"21574","14"
"64565","5"
"61427","7"
"2183","6"
"24912","6"
"62054","16"
"20628","13"
"3912","7"
"191083","23"
"82686","24"
"1108","3"
"42848","2"
"86399","2"
"85523","4"
"72443","43"
"80907","38"
"79567","9"
"88364","4"
"76393","7"
"53885","7"
"66519","30"
"4504","19"
"40347","22"
"90450","4"
"65387","8"
"31278","34"
"41662","9"
"84398","8"
"40867","3"
"169","26"
"","1"
"","3"
"86424","2"
"79332","6"
"91813","22"
"2596","8"
"21499","20"
"62699","29"
"64334","6"
"58375","8"
"2354","15"
"59501","17"
"39058","14"
"","6"
"71422","2"
"6399","2"
"31765","7"
"86751","7"
"102230","15"
"102971","3"
"","6"
"67036","5"
"21668","7"
"","10"
"33977","2"
"20126","-2"
"106704","21"
"77972","9"
"1311500","23"
"19410","5"
"105167","-5"
"81057","32"
"40240","12"
"102398","4"
"107176","9"
"7173","4"
"6651","12"
"11688","46"
"48311","6"
"99344","19"
"45269","32"
"62194","46"
"113608","8"
"80907","4"
"115102","34"
"101839","1"
"93956","106"
"98050","4"
"6158","6"
"88096","11"
"103340","10"
"79631","6"
"120397","6"
"119031","26"
"26457","2"
"85514","8"
"64334","23"
"61339","13"
"44269","2"
"117792","34"
"50985","3"
"74817","32"
"123589","7"
"58553","8"
"","3"
"4639","8"
"114805","15"
"79631","35"
"3887","12"
"","17"
"128422","7"
"68452","1"
"","9"
"69374","3"
"126654","2"
"21061","3"
"63761","13"
"109094","20"
"128112","5"
"133611","5"
"1116","46"
"56509","9"
"","2"
"93868","3"
"75594","6"
"119044","1"
"4639","30"
"99900","3"
"","6"
"84290","16"
"116395","4"
"135713","16"
"69882","5"
"111663","1"
"130575","27"
"","1"
"1288364","16"
"8739","9"
"116880","6"
"3646","0"
"27968","18"
"","9"
"47633","0"
"123098","8"
"54964","2"
"110701","5"
"","2"
"72766","9"
"78351","5"
"122057","15"
"21234","25"
"8091","5"
"136717","15"
"28491","29"
"82474","7"
"14955","9"
"20336","1"
"150742","13"
"148195","21"
"","1"
"45077","3"
"","24"
"152262","0"
"93590","1"
"107074","9"
"23929","115"
"4096","2"
"155891","7"
"","5"
"69214","13"
"114451","2"
"","5"
"32204","4"
"71904","2"
"23528","6"
"133858","15"
"161397","3"
"153084","44"
"1432","24"
"148366","8"
"159306","4"
"150533","11"
"14139","27"
"140327","43"
"74037","5"
"67137","3"
"85733","2"
"93141","9"
"123172","14"
"159226","9"
"343","11"
"79980","4"
"572","6"
"114251","11"
"443793","-1"
"99774","10"
"10391","17"
"107083","7"
"50505","6"
"112194","11"
"93781","20"
"","11"
"","7"
"153639","10"
"76804","9"
"","2"
"100","15"
"324","24"
"381","15"
"322","18"
"1318","12"
"1360","5"
"1366","19"
"2249","22"
"2858","21"
"247","21"
"338","5"
"792","14"
"3837","11"
"1596","4"
"4525","8"
"1306","24"
"2543","31"
"1048","7"
"1204","24"
"3366","14"
"7994","15"
"10272","7"
"8167","7"
"13224","6"
"11023","21"
"9077","14"
"","4"
"1766670","4"
"17231","31"
"","47"
"1322","9"
"19816","31"
"2783","18"
"11314","19"
"6879","23"
"","0"
"4685","47"
"22809","3"
"10585","24"
"15771","21"
"5802","29"
"24694","13"
"","5"
"","22"
"50","91"
"26327","5"
"7028","26"
"29173","12"
"14013","25"
"13295","2"
"343","24"
"9642","26"
"2648","18"
"3153","25"
"1311500","12"
"10288","82"
"25319","6"
"9976","37"
"25573","75"
"","17"
"4690","1"
"26070","66"
"23428","14"
"9021","16"
"","5"
"15173","6"
"36678","20"
"9941","3"
"143","12"
"37643","31"
"32154","33"
"2197","14"
"","6"
"26931","27"
"","9"
"18941","29"
"17035","12"
"13477","24"
"20444","6"
"277","1"
"27423","16"
"","14"
"19219","11"
"42987","42"
"181460","43"
"40175","22"
"36268","4"
"34623","5"
"","1"
"3715","10"
"","4"
"36076","2"
"20133","38"
"1463","79"
"48810","30"
"46449","20"
"44563","11"
"48923","5"
"2313","12"
"","6"
"1388","13"
"5472","5"
"20122","2"
"42024","4"
"30576","1"
"45261","5"
"60461","2"
"52719","40"
"56541","11"
"23903","27"
"9394","5"
"55111","20"
"53234","15"
"46249","30"
"54917","9"
"","2"
"54825","10"
"51630","14"
"2494","7"
"65244","20"
"2572740","1"
"","13"
"33411","6"
"61217","1"
"9077","12"
"26842","30"
"437","8"
"12148","9"
"49544","12"
"69033","1"
"","5"
"","4"
"4234","2"
"42149","11"
"54829","25"
"37418","0"
"16744","13"
"2730","4"
"67617","3"
"","26"
"26081","12"
"56327","1"
"32726","9"
"6340","40"
"","2"
"3155","8"
"3305","23"
"5441","13"
"10728","35"
"35935","10"
"80513","1"
"40882","5"
"56225","26"
"82840","20"
"55245","34"
"2908","4"
"62871","19"
"1291","3"
"24506","10"
"9664","7"
"71406","0"
"","8"
"8668","44"
"45001","7"
"74857","11"
"65415","7"
"88003","1"
"","25"
"73501","7"
"55151","12"
"82028","9"
"38626","43"
"90765","11"
"326559","12"
"39677","6"
"3469","4"
"69803","3"
"31267","7"
"47322","12"
"","8"
"95817","3"
"34537","4"
"77222","6"
"38947","54"
"20801","15"
"52871","21"
"10583","32"
"99250","23"
"106575","1"
"105592","4"
"53262","16"
"63235","6"
"53771","15"
"","1"
"2849","8"
"109367","27"
"79488","8"
"85192","0"
"108208","16"
"87627","0"
"9382","6"
"91632","8"
"61250","24"
"72814","6"
"112629","7"
"23875","5"
"62623","17"
"30850","3"
"64138","4"
"103617","1"
"89211","4"
"108880","4"
"60757","17"
"16940","36"
"445","37"
"95107","6"
"53262","4"
"94278","4"
"114714","10"
"3221","7"
"77451","3"
"16039","2"
"88696","31"
"51816","7"
"64878","20"
"121626","7"
"72136","7"
"73095","31"
"123125","3"
"105090","4"
"35454","6"
"113141","8"
"22996","3"
"97485","13"
"7363","23"
"120578","17"
"66975","16"
"102588","16"
"","12"
"48523","4"
"112671","10"
"123908","2"
"40521","6"
"18196","4"
"7173","14"
"125440","41"
"77993","2"
"49701","20"
"111327","15"
"5954","5"
"47619","16"
"133310","3"
"100300","9"
"84197","14"
"5346","22"
"125148","4"
"31406","5"
"133566","34"
"132640","10"
"80003","2"
"118437","13"
"75517","7"
"77175","7"
"139566","7"
"120939","10"
"513369","4"
"62553","13"
"87342","10"
"7613","2"
"109930","0"
"138169","2"
"427855","7"
"","31"
"145277","0"
"7581","18"
"68591","9"
"146023","11"
"12597","6"
"25068","43"
"8432","12"
"87582","13"
"","5"
"1220","21"
"67405","6"
"261484","2"
"80433","0"
"107301","1"
"111691","5"
"61555","10"
"56555","5"
"153319","17"
"109441","6"
"156210","15"
"114547","10"
"28118","4"
"11236","9"
"83157","1"
"60561","5"
"146584","2"
"147025","18"
"149692","5"
"144278","23"
"87661","18"
"87453","14"
"74817","24"
"148814","-3"
"4712","14"
"124161","9"
"","3"
"148389","1"
"165347","5"
"104894","19"
"123927","31"
"4782","14"
"39478","2"
"6236","51"
"150703","12"
"52749","13"
"105407","3"
"130758","8"
"67063","1"
"67063","9"
"67063","33"
"171808","4"
"172323","10"
"61521","4"
"87053","15"
"147145","58"
"172426","1"
"172349","4"
