OwnerUserId,Score
"5101","24"
"41766","24"
"11499","34"
"42201","39"
"7824","4"
"","6"
"37984","64"
"15592","16"
"15608","26"
"41956","31"
"1356709","3"
"2385","14"
"41807","9"
"33178","28"
"64","23"
"2311","6"
"2998","23"
"47895","10"
"2684","32"
"17494","48"
"23435","18"
"19825","27"
"1606","12"
"25093","164"
"30025","20"
"50262","34"
"556","15"
"24908","82"
"12243","10"
"4766","21"
"44984","7"
"32772","77"
"2661653","13"
"219","26"
"48599","9"
"","16"
"54591","59"
"","63"
"7903","9"
"","12"
"40934","4"
"10583","41"
"","5"
"278","31"
"49767","21"
"43756","39"
"56692","104"
"35331","20"
"18393","32"
"3045","18"
"24472","24"
"44715","38"
"918","7"
"52256","18"
"42155","5"
"41718","22"
"357","39"
"55935","52"
"45719","22"
"25847","32"
"54009","1"
"7903","11"
"6042","38"
"30176","20"
"6062","27"
"22162","3"
"61991","44"
"59084","65"
"543","14"
"20400","78"
"53262","13"
"13365","48"
"60615","7"
"","72"
"39532","13"
"60311","13"
"","17"
"","18"
"52954","85"
"10728","14"
"65526","34"
"9784","17"
"28582","5"
"154560","10"
"21574","11"
"4264","14"
"19307","39"
"4786","90"
"430254","74"
"27247","10"
"45648","108"
"59941","19"
"","33"
"20748","20"
"8797","27"
"71081","43"
"69965","9"
"52256","4"
"387154","82"
"10947","23"
"71671","19"
"6013","452"
"1902010","30"
"38241","19"
"31319","30"
"67521","13"
"72014","8"
"","13"
"73506","12"
"55119","4"
"38889","25"
"23199","10"
"20128","31"
"7049","43"
"46297","22"
"","6"
"327","30"
"7856","65"
"10031","13"
"35364","53"
"","4"
"51816","18"
"1438","44"
"73698","33"
"42304","11"
"","8"
"35197","58"
"78255","137"
"2077","71"
"3788","35"
"80217","38"
"16562","8"
"60231","14"
"73066","31"
"60935","23"
"77167","39"
"67405","37"
"39532","27"
"80368","25"
"26004","36"
"20774","5"
"47109","3"
"16404","9"
"60628","27"
"80796","2"
"59637","-4"
"86963","5"
"78374","4"
"7850","17"
"16744","23"
"87627","12"
"86191","19"
"2469","39"
"87884","5"
"13440","8"
"30642","53"
"89166","36"
"48957","3"
"30924","24"
"2138","4"
"283739","19"
"39702","4"
"32336","18"
"20774","10"
"89862","39"
"2759376","101"
"79408","39"
"70195","2"
"","21"
"83809","28"
"40882","74"
"1316","52"
"91544","12"
"","13"
"15962","54"
"91061","4"
"89075","12"
"9625","29"
"70132","13"
"92890","56"
"13295","28"
"81008","21"
"99024","40"
"88851","12"
"","13"
"3715","44"
"69882","52"
"62553","10"
"52420","2"
"26788","107"
"396","132"
"206","43"
"22","14"
"186","41"
"160","23"
"2019","60"
"757","94"
"2427","93"
"181","28"
"3396","13"
"2577","44"
"418","61"
"1228","30"
"319","2"
"383","19"
"3913","33"
"986","37"
"4161","80"
"4263","50"
"1638","11"
"4857","14"
"5010","27"
"5035","114"
"5085","3"
"5330","23"
"4639","185"
"1541","106"
"4639","306"
"4883","59"
"4964","67"
"5903","33"
"5324","29"
"10889","13"
"10774","53"
"9530","93"
"317","48"
"15567","9"
"6681","13"
"7271","37"
"8446","95"
"12753","21"
"15637","4"
"1078","20"
"17216","11"
"4718","20"
"6328","16"
"14947","9"
"16314","10"
"6161","64"
"13646","36"
"1438","26"
"18390","24"
"13812","16"
"1075","7"
"11333","10"
"11137","6"
"20951","5"
"15368","74"
"6508","89"
"11234","15"
"5648","19"
"21613","85"
"5795","14"
"5473","11"
"22807","173"
"11674","2"
"14569","76"
"5324","15"
"17453","90"
"14606","19"
"22252","46"
"6403","13"
"1796","11"
"9642","45"
"12293","5"
"83","40"
"4872","17"
"4023","105"
"6681","110"
"366094","36"
"11356","34"
"12983","40"
"10585","73"
"16148","94"
"1630","24"
"22306","27"
"5291","31"
"8169","61"
"26130","11"
"22914","7"
"438","82"
"23885","55"
"15124","24"
"9236","170"
"5023","14"
"18619","68"
"11527","45"
"227","52"
"27090","17"
"12597","38"
"13477","32"
"29701","107"
"25141","33"
"32726","68"
"17447","13"
"13913","55"
"14048","9"
"16039","21"
"30901","8"
"7831","26"
"14484","14"
"34410","6"
"24590","12"
"19839","66"
"25093","156"
"34975","4"
"21245","39"
"1256","21"
"4653","143"
"35948","18"
"32203","9"
"20","48"
"15109","47"
"1134977","16"
"28462","50"
"27415","64"
"36922","8"
"11339","31"
"9021","47"
"6044","19"
"2220518","17"
"8524","80"
"15884","13"
"3488","35"
"27074","27"
"4639","11"
"35478","23"
"29119","25"
"4639","50"
"28840","14"
"1311500","14"
"121","131"
"38931","-2"
"2504","5"
"5175","32"
"2138","11"
"3848","121"
"27404","5"
"483","51"
"","130"
"12870","27"
"41789","6"
"41968","72"
"7021","15"
"13051","149"
"26221","37"
"19501","235"
"5343","31"
"33121","38"
"38940","14"
"11951","37"
"1500","20"
"37667","23"
"32037","40"
"42546","30"
"3047","17"
"21826","40"
"","34"
"34134","13"
"14101","9"
"41360","27"
"2133","19"
"29182","8"
"2849","52"
"35286","28"
"2197","126"
"47846","122"
"44984","3"
"18434","26"
"43066","65"
"1428","47"
"42512","45"
"22162","52"
"242756","20"
"39160","33"
"","26"
"4491","40"
"39160","19"
"3798","42"
"50419","63"
"42475","12"
"","43"
"10247","51"
"47846","41"
"44111","23"
"","28"
"","8"
"48886","12"
"","5"
"58433","5"
"8507","5"
"29244","32"
"1950","10"
"21668","12"
"32242","52"
"51949","8"
"10094","44"
"","3"
"4926","8"
"46354","14"
"42974","55"
"2596","32"
"6486","7"
"44522","42"
"43756","138"
"11829","61"
"33599","34"
"758","117"
"","15"
"","5"
"60200","20"
"39905","12"
"","14"
"61838","21"
"60628","25"
"19268","255"
"60900","32"
"54579","18"
"58404","13"
"23973","39"
"67854","10"
"65374","32"
"52972","16"
"51949","22"
"69207","13"
"1870","73"
"33423","32"
"51387","90"
"39321","15"
"69087","56"
"52573","56"
"1438","26"
"42139","14"
"6268","66"
"71361","1"
"56","30"
"71380","23"
"1134977","51"
"38968","34"
"54408","18"
"1390354","19"
"62122","31"
"","2"
"43968","23"
"9611","139"
"63051","44"
"24391","24"
"35364","25"
"75727","3"
"3043","99"
"76529","25"
"29148","51"
"60286","10"
"12243","33"
"78093","17"
"","11"
"10826","49"
"","10"
"67063","19"
"55860","5"
"23249","12"
"68183","6"
"53288","17"
"31765","29"
"79511","13"
"","13"
"","5"
"209","54"
"39615","20"
"4653","17"
"27423","57"
"33584","13"
"4639","28"
"73228","11"
"40118","75"
"83239","25"
"57757","44"
"47775","14"
"63609","30"
"36061","42"
"42024","56"
"5625","20"
"4035","69"
"74415","22"
"80633","24"
"5175","29"
"86498","20"
"84842","215"
"86411","33"
"","9"
"64104","46"
"20498","46"
"70398","33"
"76969","21"
"69666","2"
"72537","38"
"69907","46"
"4019","68"
"48648","93"
"21981","14"
"77694","7"
"76467","106"
"77449","34"
"40676","15"
"61736","7"
"25956","58"
"67050","63"
"73407","9"
"8479","3"
"1537","28"
"76465","6"
"95950","10"
"85606","40"
"39677","4"
"81800","12"
"38629","5"
"50198","1"
"89035","17"
"64226","13"
"78182","32"
"58525","9"
"79109","53"
"78374","124"
"64949","15"
"12386","18"
"68381","9"
"41665","78"
"5363","8"
"86555","8"
"98044","22"
"239663","8"
"81364","30"
"5777","44"
"615","37"
"108465","60"
"1384","23"
"1463","78"
"3467","85"
"","26"
"3340","173"
"3","159"
"3119","104"
"742","9"
"4883","44"
"1597","139"
"838","49"
"5932","27"
"2469","42"
"936","18"
"6199","47"
"339","63"
"11538","16"
"475","10"
"10675","5"
"15401","24"
"11333","96"
"10834","21"
"1681","108"
"1786","47"
"5790","37"
"","23"
"950778","22"
"20208","5"
"20165","21"
"20273","4"
"6389","17"
"4834","77"
"","11"
"13523","49"
"16135","107"
"18413","4"
"15649","7"
"","13"
"299","12"
"9435","4"
"9642","73"
"13275","26"
"156","28"
"100","46"
"17707","39"
"9951","77"
"6647","37"
"","75"
"","14"
"4086","60"
"3182","9"
"19854","28"
"12887","123"
"116","10"
"20336","15"
"648","19"
"23643","74"
"24560","17"
"1388","125"
"23019","3"
"8785","5"
"18926","24"
"1316","7"
"162","13"
"3446","77"
"369","46"
"11813","63"
"25077","52"
"26327","8"
"27765","82"
"","242"
"544","17"
"7442","64"
"27860","45"
"8123","55"
"2220518","91"
"16339","22"
"18927","16"
"","2"
"5496","19"
"17091","23"
"18511","29"
"","7"
"29662","54"
"27779","26"
"3047","22"
"17035","36"
"27637","91"
"27580","51"
"32096","8"
"2443","7"
"730","19"
"17028","17"
"8911","40"
"18891","23"
"7205","28"
"19839","7"
"26721","23"
"35483","46"
"974","41"
"21709","22"
"5599","16"
"","7"
"36797","36"
"19252","14"
"30674","21"
"38290","37"
"3619","13"
"4249","14"
"4086","35"
"71","9"
"1443363","15"
"79","70"
"72","40"
"39223","60"
"39665","6"
"1694","221"
"32232","4"
"18941","8"
"15647","18"
"16496","32"
"36093","21"
"21958","5"
"1094969","40"
"488","14"
"12722","5"
"12459","21"
"343","22"
"42552","5"
"14947","3"
"26414","26"
"32914","13"
"4376","67"
"39677","57"
"43289","15"
"26327","39"
"31092","32"
"42620","19"
"425","80"
"4082","24"
"5302","87"
"1463","50"
"22451","7"
"42070","4"
"10352","153"
"38743","18"
"1909","2"
"13009","47"
"47152","38"
"","16"
"13913","123"
"42803","76"
"28647","3"
"38146","45"
"34134","129"
"","14"
"41524","7"
"","2"
"49206","48"
"17413","38"
"33030","36"
"23249","15"
"1353085","19"
"48094","25"
"36590","22"
"47923","27"
"5056","13"
"23704","13"
"42109","16"
"40568","39"
"4665","2"
"50947","29"
"6037","41"
"56648","111"
"40933","7"
"34022","23"
"9774","13"
"33604","14"
"32892","32"
"1560","120"
"12113","16"
"1965","10"
"45459","21"
"50264","15"
"18518","35"
"34502","46"
"5678","20"
"11614","37"
"44091","23"
"58348","18"
"44673","63"
"58434","10"
"4829","8"
"34537","25"
"61695","28"
"34088","30"
"18107","7"
"9535","37"
"49128","10"
"15233","46"
"","9"
"34372","50"
"","20"
"35112","41"
"","7"
"","26"
"2469","9"
"","6"
"1862","2"
"2010","68"
"16989","8"
"60628","47"
"12243","11"
"6367","8"
"62701","11"
"1514","60"
"67033","6"
"39511","15"
"42303","35"
"13930","17"
"45209","14"
"4678","23"
"5295","38"
"29538","1"
"26931","6"
"","46"
"4639","24"
"68653","18"
"27186","25"
"38924","23"
"35392","21"
"64873","17"
"4639","19"
"","12"
"437","78"
"71875","45"
"","15"
"22674","37"
"59119","21"
"73930","9"
"32382","3"
"23524","97"
"30594","46"
"77020","7"
"","25"
"67001","35"
"74751","1"
"6251","28"
"76682","15"
"59350","10"
"445265","22"
"18501","10"
"47883","24"
"78437","68"
"","24"
"","44"
"78297","11"
"75777","13"
"4555","61"
"64104","11"
"203","25"
"6180","28"
"","21"
"62192","41"
"82380","12"
"47461","15"
"70942","10"
"14752","14"
"17176","21"
"72537","52"
"76701","54"
"84392","95"
"24396","16"
"479","9"
"87221","4"
"44984","7"
"86112","5"
"38940","5"
"49153","11"
"77273","39"
"15345","38"
"59666","16"
"2759376","31"
"49153","26"
"47775","16"
"84086","39"
"","142"
"89717","25"
"90179","24"
"81800","11"
"90533","10"
"88765","39"
"49628","21"
"112","13"
"3111","88"
"62085","17"
"71700","24"
"","26"
"83313","6"
"10755","8"
"62421","39"
"148909","27"
"73794","63"
"24628","20"
"51789","3"
"25746","19"
"64941","76"
"94232","9"
"3740","31"
"46289","6"
"88555","19"
"73256","86"
"76456","44"
"12752","166"
"5624","51"
"77163","13"
"","6"
"","4"
"2200391","0"
"14744","53"
"85857","9"
"361526","9"
"97526","57"
"89771","31"
"65890","9"
"101258","129"
"49153","7"
"2994","45"
"102147","7"
"24028","132"
"104217","25"
"97405","22"
"3747","31"
"70942","18"
"102503","29"
"1876","27"
"89744","18"
"40882","96"
"46540","27"
"4204","24"
"105539","8"
"105512","11"
"","9"
"172","34"
"184","36"
"143","73"
"238","78"
"85","191"
"231","20"
"254","41"
"257","38"
"767","32"
"1271","31"
"1448","50"
"940","35"
"1982","39"
"2260","29"
"1595","155"
"1100","52"
"71","8"
"357","17"
"1870","49"
"3006","54"
"194","21"
"1881","33"
"1463","62"
"1951","34"
"890","59"
"4013","21"
"2257","13"
"1914","33"
"4121","59"
"1934","29"
"445087","22"
"1050","22"
"2958","41"
"4061","50"
"364","48"
"7516","25"
"1463","0"
"13578","49"
"14050","124"
"13791","17"
"1147","43"
"234","11"
"14166","34"
"49611","26"
"18203","40"
"5570","22"
"1512","43"
"5446","31"
"7595","162"
"6716","38"
"19269","24"
"1016","12"
"21339","56"
"","17"
"4068","31"
"","7"
"19689","28"
"2147","151"
"17847","10"
"8754","27"
"16872","71"
"3150","14"
"17648","17"
"1599","15"
"1965","17"
"4761","48"
"3547","72"
"2024","3"
"11234","21"
"24456","14"
"24458","95"
"25039","56"
"609","11"
"10960","63"
"257","12"
"17174","30"
"24550","64"
"18393","5"
"2522462","51"
"5885","27"
"2147","75"
"1796","10"
"751","7"
"12448","32"
"23524","25"
"25820","36"
"10184","45"
"19452","16"
"4549","3"
"4203","57"
"3827","9"
"3467","60"
"7595","9"
"9021","78"
"26130","3"
"6688","39"
"27689","10"
"22897","71"
"2592","21"
"14069","15"
"29249","9"
"2959","111"
"28038","66"
"5633","15"
"30014","36"
"192","44"
"8026","8"
"8114","18"
"18676","43"
"17447","12"
"26639","38"
"21537","33"
"6511","17"
"24126","29"
"21209","15"
"31869","43"
"2849","4"
"24376","31"
"30889","15"
"28462","2"
"10629","2"
"30674","60"
"26070","9"
"","115"
"32772","67"
"","19"
"32809","6"
"18893","9"
"3098","21"
"33481","18"
"22093","35"
"30181","12"
"35609","22"
"13484","47"
"24565","7"
"6068","55"
"","4"
"35478","138"
"19377","34"
"36706","29"
"288936","19"
"39634","16"
"1360","35"
"8673","9"
"4639","144"
"2424","26"
"41860","34"
"1965","26"
"43671","6"
"43365","9"
"40347","58"
"3045","81"
"44534","22"
"45174","15"
"45974","13"
"38997","32"
"39722","10"
"26353","81"
"14101","6"
"44984","4"
"4653","31"
"","10"
"46100","43"
"46616","38"
"5744","12"
"","15"
"26241","7"
"51402","31"
"18573","66"
"42897","145"
"","10"
"","32"
"42372","15"
"","22"
"40933","16"
"52381","32"
"37205","9"
"6068","37"
"12252","21"
"26310","21"
"38663","59"
"2128","12"
"36071","11"
"33863","28"
"1533","19"
"26459","11"
"11445","13"
"1912","16"
"29538","4"
"23976","61"
"12082","41"
"55124","4"
"1384652","19"
"51108","14"
"19731","8"
"58523","25"
"49739","22"
"11577","28"
"44091","11"
"58843","4"
"49632","5"
"357","61"
"","26"
"4296","41"
"23504","17"
"1038","10"
"54576","81"
"60620","55"
"9648","36"
"27294","30"
"55362","32"
"41283","31"
"","35"
"59427","1"
"764272","15"
"1726","31"
"24209","14"
"39035","3"
"","12"
"14006","95"
"38997","12"
"","6"
"66950","45"
"49658","40"
"2147","41"
"45151","11"
"23903","63"
"406407","15"
"","147"
"36446","44"
"34133","48"
"41053","11"
"1060","58"
"20406","39"
"","3"
"69348","93"
"70918","66"
"","10"
"57414","40"
"","9"
"35203","8"
"70756","5"
"62122","11"
"71504","18"
"26901","36"
"60628","38"
"68743","49"
"10793","83"
"44533","21"
"70942","19"
"16534","15"
"2596","58"
"5295","10"
"77188","33"
"39321","37"
"66801","12"
"14955","15"
"78687","3"
"45767","34"
"70826","10"
"4376","26"
"12124","32"
"62085","5"
"38971","81"
"48695","2"
"67246","23"
"83","14"
"60711","42"
"82502","20"
"68880","20"
"60072","49"
"12646","19"
"5653","12"
"4653","50"
"12534","31"
"78351","48"
"","12"
"9382","16"
"2577","43"
"1312208","14"
"12452","18"
"","4"
"81036","147"
"69986","1"
"49376","21"
"2572740","2"
"62553","17"
"192337","20"
"905","33"
"62553","31"
"72559","24"
"","60"
"","5"
"64960","112"
"","17"
"53794","44"
"72871","42"
"85853","23"
"35178","28"
"91053","4"
"91722","3"
"40149","75"
"31317","66"
"67366","60"
"18511","25"
"70288","23"
"14440","9"
"61435","94"
"1048","6"
"18992","40"
"1034","6"
"70414","29"
"","18"
"","43"
"","5"
"89771","36"
"","23"
"96723","8"
"92735","16"
"","19"
"66420","2"
"","46"
"87610","18"
"100669","17"
"97485","9"
"5441","26"
"5441","23"
"","11"
"21828","12"
"102397","6"
"64237","29"
"14299","7"
"94628","12"
"99900","15"
"15691","75"
