OwnerUserId,Score
33690,2
64106,10
32313,13
49632,20
30946,85
67468,24
67491,3
39709,17
13198,9
65092,16
14621,29
29772,4
73137,3
75898,7
8715,3
65124,4
70507,3
75761,26
82070,4
51816,1
83813,3
22996,4
77284,17
65765,0
,1
88185,14
35203,12
28760,2
24506,1
73342,18
6946,12
53365,7
1463,19
93964,5
45383,40
47064,16
2469,6
64334,2
101396,10
6419,20
6791,28
90680,8
5023,11
82955,2
106866,11
332525,7
27782,24
79344,4
8638,12
11507,67
73794,2
,1
20074,17
893,14
121333,2
53670,17
417328,20
47341,7
,9
51831,8
123908,0
123201,1
126603,6
66814,22
127257,9
43671,9
20654,7
,16
42024,3
59119,17
76559,12
134861,3
136184,3
12752,22
79435,5
1785,30
98046,17
134063,6
,1
42139,7
89480,10
37843,22
61639,3
141089,8
106761,6
139096,10
99045,28
88383,17
,2
30007,11
111953,1
63051,59
105842,13
140147,5
152853,2
,3
30674,5
37257,47
96854,14
96823,43
,9
138272,11
,7
2293,2
71904,3
66814,10
164958,18
89989,42
115593,1
149045,26
57986,57
143030,17
125562,17
69803,5
357024,34
134502,5
157173,2
9021,10
,5
62539,4
64489,2
166748,22
191808,7
26349,3
87072,2
51816,11
1709270,7
13700,24
2119053,21
156481,19
,3
186834,22
120391,5
67268,18
90765,5
73488,16
129347,0
189540,6
129164,5
195296,1
196613,7
160314,7
197560,8
138627,10
160823,19
200149,6
1084,7
75889,10
182331,5
1551,10
187730,3
21348,8
2071634,3
140816,7
63051,19
162176,12
119224,17
7891,20
1785,14
131140,15
16487,1
211250,5
47660,2
138559,34
215675,1
89989,48
33584,0
11333,16
223244,10
54844,3
94561,208
112911,5
201306,10
219811,60
225290,12
88905,13
98215,7
225979,8
109799,3
257581,15
87416,3
122210,2
182250,9
3347,8
4653,3
160245,4
3584,3
236805,20
119929,30
2635,5
153404,53
355023,6
,0
162909,6
165448,20
230000,3
195043,4
246122,9
200349,2
208341,0
247991,13
192920,21
55408,33
199684,6
62009,23
154154,7
90765,15
345738,23
111015,6
116512,0
255263,4
256512,10
252529,4
69742,14
100213,38
101689,6
340985,18
93468,12
89771,31
250444,2
22194,1
236128,7
241536,13
247856,7
84685,11
196561,71
96617,6
44522,8
267197,31
267591,2
275952,4
69636,13
93933,6
191474,3
141177,21
69514,5
38140,5
8534,5
41173,10
284208,4
282082,18
207465,21
190578,-1
290167,3
273182,21
249092,9
79485,20
9951,65
1470,15
755,41
175399,4
298589,1
299234,29
302267,12
239438,4
276106,4
215510,4
229705,3
194,6
277,10
359,1
2951,13
1603,5
4227,15
2757,7
4337,21
568,7
6042,24
64,10
9812,37
4203,6
11461,21
17801,14
12096,4
12624,23
13441,2
21743,7
,3
10875,12
3208,21
20933,22
12969,28
,4
15187,3
13295,14
,21
3829,7
27163,6
30043,2
14357,4
21968,4
6613,9
8683,24
26300,3
10352,15
3831,2
,1
9236,24
13143,18
13143,3
15948,16
18995,9
34502,21
45875,23
28298,5
,4
51608,3
20894,9
,4
50481,20
24566,15
23667,18
49767,6
,2
3594,12
,3
4241,9
28946,28
49611,10
53905,13
18853,1
58657,6
61628,2
,8
44554,5
32240,17
21499,17
5369,10
10098,2
40120,1
62255,0
67141,40
24696,8
39677,3
14979,9
28380,43
49485,8
698,8
,4
67391,11
58877,12
72510,20
25280,6
16542,7
57482,5
53718,0
81800,0
80276,2
38940,7
68814,7
45603,11
64960,32
7218,12
62553,32
80433,0
41766,1
22764,28
50109,3
96410,6
48571,7
36330,58
62931,30
54420,5
76465,14
102781,9
39278,0
78815,23
102827,6
28278,9
28772,10
2147,13
44389,17
8206,7
68896,14
,2
22820,5
42111,11
90691,8
109285,0
4883,10
94170,8
,7
63761,1
48486,13
2119053,5
85821,5
75381,22
33886,8
40521,19
117701,6
6305,7
37379,2
35681,10
,5
283739,6
,4
,1
81394,6
110549,24
9436,9
117872,6
107693,15
283739,30
120805,6
72640,26
115,11
,0
49018,2
116,5
49485,3
2653,53
15622,49
,3
1100,4
,5
49560,5
124831,13
,5
18196,47
52522,12
94915,1
88364,17
98713,14
51387,8
,13
134594,4
134611,2
128875,3
139282,11
80040,1
22979,14
86828,21
314135,4
139071,14
93590,7
148195,26
149048,20
52444,5
106072,13
145878,24
103344,0
103202,9
35026,8
101139,6
,1
9951,65
75814,9
53330,8
135631,7
,4
,15
150830,6
10258,76
61164,2
154345,15
148703,2
41360,22
311,13
165778,1
3834,14
169210,8
53501,18
176392,2
1820,3
2648,17
53444,6
31963,6
159658,21
176217,1
154187,1
25687,5
180343,5
173520,7
151937,3
77533,13
161922,13
49048,12
175645,12
89054,4
77222,7
388466,4
156481,15
115751,15
32771,7
147613,0
104910,10
122732,46
6944,34
91813,7
154611,1
164299,8
151937,3
1310,0
52101,7
145357,17
201281,4
7743,25
37386,9
148389,4
61654,7
38146,12
194345,9
158088,7
204880,10
117802,10
192923,5
181406,14
112104,2
66549,18
217526,2
8432,23
,11
2894,6
137868,2
219452,2
19854,23
221782,2
65387,14
123367,3
78182,2
48523,5
176647,1
39355,4
65736,15
173655,2
135531,23
131062,4
13989,48
227889,8
96180,3
237437,0
197108,11
214608,6
238972,59
56753,12
68183,16
140877,15
57348,4
,36
130118,7
100240,1
154461,7
187606,3
22294,11
221496,29
207047,4
251334,18
194383,8
234632,1
12791,3
149206,5
252604,7
209902,3
7211,20
231518,2
43907,-1
67047,8
154219,3
262347,13
165448,5
265190,1
167814,7
131564,13
41956,12
204623,10
17375,12
243782,7
221354,7
150144,16
190145,6
51649,1
159346,20
271769,10
152661,10
190628,2
259712,7
264052,18
255240,5
279462,14
229144,9
153112,24
277140,11
125713,14
167967,5
5281,8
132640,4
286004,5
252627,5
127947,10
42304,43
26535,6
137447,17
141478,5
72746,9
63155,8
274832,5
298201,18
234322,3
297115,6
207258,8
84201,4
272899,0
447,26
814,79
1036,29
1446,17
3498,8
1344,34
2279145,61
4172,6
10479,5
9021,55
15315,54
5917,11
15346,5
2214,13
327,7
18445,15
242644,30
19854,20
9345,31
13611,6
9611,48
1638,4
21406,5
12448,21
20400,15
6580,16
1108,21
30420,49
4540,3
25781,6
12388,10
25893,3
33253,7
7399,28
,1
36614,8
10333,5
672,5
30089,18
,4
42201,12
21293,9
18623,11
13989,110
,2
45016,4
45012,9
24457,36
15906,47
13552,31
14401,4
42024,14
120,6
54009,19
,4
56692,1
3153,25
2648,10
,3
59210,47
12318,1
26721,10
50866,7
61760,8
16940,9
25240,3
14893,11
18097,30
56864,7
47493,62
56876,12
52187,5
56693,3
,9
17211,17
40882,4
15187,5
70592,8
64279,4
5023,18
22801,13
8981,11
,10
76742,7
,4
5363,12
9938,19
51025,8
56663,11
82541,11
4120,28
80907,15
85737,55
46724,3
62553,5
23822,26
70774,1
80514,38
4035,7
74298,0
,7
67153,10
189599,17
34537,11
42024,16
,3
86059,3
1965,31
58013,3
65387,5
72814,4
672,24
96723,15
25472,5
56338,1
101258,13
41177,9
98050,9
90261,3
100677,4
76701,38
67842,5
44952,17
109635,2
1343,17
78629,54
78351,9
57480,11
70616,11
107323,8
107969,23
39693,8
6440,17
44160,4
25749,5
11992,52
59314,5
59731,2
58805,23
10589,10
31056,15
430254,12
13627,10
39709,19
162325,25
78396,2
30674,0
74421,14
108989,48
30383,1
40347,5
99900,5
67386,9
60620,20
399163,3
13713,15
128071,2
94893,6
22042,46
127477,7
,8
131448,15
81800,3
23368,24
,6
121993,7
79797,8
131657,22
,0
,5
102120,3
129074,2
86300,14
132348,10
,7
110976,4
135116,14
148813,29
145190,6
61654,11
135435,2
,5
26339,30
95944,12
2686,19
128526,3
430298,16
,8
99520,8
94824,14
99865,2
63235,6
121052,5
150771,6
11236,5
61829,3
134969,6
161967,4
,6
164082,4
133418,1
157840,3
,5
96854,7
27404,2
,7
102120,5
15613,9
97160,7
157286,1
67015,14
48082,2
51101,28
,6
64226,12
379,10
156283,3
43792,1
49971,1
40521,6
40872,5
171301,11
24396,9
176121,0
178332,0
7507,22
78516,2
183063,7
152391,11
339046,6
,2
146053,0
192549,17
6044,8
6896,13
109859,9
195190,21
197476,7
42791,23
39110,19
199951,11
200030,0
200099,8
102062,10
200031,5
202713,5
199292,10
209813,13
189456,7
189311,2
198923,5
5725,16
973288,4
43996,21
194764,13
38729,17
209113,11
12255,3
94995,14
119041,6
133566,5
58737,10
222766,6
182269,10
80002,35
221883,2
226810,20
140953,2
130758,11
231628,3
137825,9
218275,13
180524,2
187907,20
164506,1
65387,4
228417,19
82044,3
221023,31
162372,5
4172,9
26227,7
164460,5
101685,9
200688,11
243780,10
215244,13
253858,6
69742,1
53991,2
253167,7
24039,5
222898,6
,4
,4
241987,11
183132,2
226941,6
28445,11
261508,17
261377,12
88178,56
105066,28
35026,7
169210,9
250344,8
218640,56
5882,19
217549,41
268845,1
269480,1
21966,12
108989,24
143373,5
120578,19
270878,3
270707,2
193386,6
249176,11
272802,19
133794,15
273533,0
83354,6
267304,5
250019,4
282141,2
143962,12
238232,3
284617,16
224244,10
28586,1
78000,14
113124,19
218450,12
216618,1
201271,11
139909,3
242074,2
167911,10
289849,6
104458,12
332525,9
297115,5
74658,10
338,7
217,17
4988,7
4996,3
2797,7
1946,24
730,7
1768,5
1895,5
15360,17
15452,23
6898,5
4639,73
18769,27
16398,16
12045,32
6386,115
17076,35
5507,90
17235,79
4541,14
11927,6
4023,7
18995,4
3712,36
7831,8
26327,3
17803,0
20353,17
5441,8
27294,2
6583,5
11333,13
11508,5
13627,46
8715,16
37481,3
12386,4
2078,7
30759,4
38045,87
26090,18
39143,2
144,14
27657,4
441493,8
36182,9
11464,12
,2
9530,72
11963,18
38940,3
46827,2
29849,6
44534,3
4234,5
47589,12
47036,25
40322,19
1609611,28
46297,2
46090,85
14731,7
50477,31
12318,1
572,23
4639,18
17336,5
,10
17174,31
58349,2
59042,35
45603,22
60442,2
2745562,27
4500,4
,7
32809,2
,2
49781,1
63416,3
,1
28664,10
2648,6
13157,29
6624,0
,3
708,28
49153,6
72859,5
41089,4
13338,8
76196,6
67923,4
,15
60096,12
51211,11
7595,11
34623,3
68183,12
,13
79760,3
39268,2
77991,0
8741,7
38940,10
48465,38
18103,73
9279,11
56279,11
67405,3
47646,14
305,34
1897,26
84467,8
32024,7
87956,3
90167,11
48523,7
78793,3
78351,5
16313,8
39742,49
1349865,7
361,2
76559,62
50475,6
21293,12
17174,25
62147,18
94950,2
85930,16
59299,3
98267,1
2959,20
55061,2
87938,4
1175,27
83,6
40521,1
54790,1
,14
105817,4
62085,6
,19
65167,37
44973,3
34395,11
120505,4
78579,5
104015,9
,4
17296,8
92313,13
76371,1
118228,3
87002,14
4490,15
118495,4
3381,5
135325,10
,3
137361,5
,21
25749,0
83905,7
78396,42
122935,14
113474,27
,1
122603,3
56256,8
,0
54201,1
131565,1
131238,9
54736,6
82410,21
78510,4
4653,17
86038,4
88333,4
62151,12
151347,17
151202,2
149074,3
90316,22
152092,4
,1
17766,4
46521,7
97550,7
,5
112388,19
33732,6
116838,2
154594,25
49153,30
106762,3
,0
78522,1
5304,9
106095,3
160116,7
172777,1
147685,5
124459,4
163168,11
72437,21
39742,59
15691,20
168771,6
161967,22
156410,14
41543,14
,6
47630,15
88257,1
51816,1
90848,85
114446,4
,3
180219,25
5742,7
82668,2
190290,2
191619,1
72234,3
128500,1
73628,1
195904,4
53236,9
200278,8
70398,4
198728,3
767920,0
186971,34
183270,1
202569,7
159475,5
54420,5
65148,8
96140,4
187156,3
145682,9
194383,14
207402,1
30674,5
161056,4
220316,10
169854,18
123348,1
173520,2
223182,7
222469,23
202926,8
224591,2
75889,9
126415,1
188756,37
222217,1
232245,8
143378,1
145435,-1
192767,9
74865,12
232691,7
236582,1
233306,3
,1
240656,42
243153,16
71991,67
244540,1
157237,33
192910,14
241068,3
85125,6
206446,4
230518,33
4770,22
174477,20
49632,9
182269,10
49346,11
1397097,7
84201,14
242739,5
95461,8
236804,16
187570,1
105023,13
256132,25
169198,13
5675,5
84761,2
255439,1
86555,6
260149,14
254430,5
123671,34
4241,3
258418,11
212188,15
71671,8
220129,3
267214,11
269086,1
208651,10
241044,7
242751,4
272502,1
82660,12
,15
214365,5
36525,5
209512,5
282857,3
245300,0
210726,19
78019,3
146857,1
84201,10
95245,6
177883,2
18603,4
209490,9
245626,1
149080,15
293488,20
278853,5
284546,3
1737290,25
63748,7
283474,2
88493,2
,5
3797,7
298725,5
233745,11
295827,9
738601,5
461450,13
223755,1
1266,68
314,27
1793,16
3435,12
3475,8
1196,17
454247,11
5661,2
,8
4454,6
4110,22
15288,18
10523,6
18790,1
,4
299,13
,26
5504,12
3798,14
14069,28
23190,31
17235,10
5993,10
26557,15
25515,10
22283,6
8741,15
11411,8
18107,3
162,3
10333,10
18770,67
35564,14
12950,11
36545,7
37881,27
15055,107
2147,7
18927,5
7147,8
1638,2
28351,5
41435,15
5056,3
16609,12
31319,6
337,6
1340,3
43076,5
6054,3
,18
25411,21
28004,6
51420,11
49739,12
31531,6
19403,16
,6
46411,8
17744,43
15452,24
58186,38
58862,5
2696,23
,2
8784,15
18505,7
7708,72
47610,68
62054,11
3044,18
61589,21
,24
7743,5
1152057,21
15842,61
68145,10
15124,16
5056,19
36758,17
,8
9771,20
30383,9
,34
77427,4
64095,11
76734,3
81800,2
23671,3
78026,1
83088,4
,5
72556,14
2484,2
87080,1
4234,50
6181,7
91385,68
90996,4
88802,12
,2
24696,19
87342,3
89639,4
52598,38
79567,24
83853,6
1782,19
698,51
54964,65
95806,5
91607,5
52408,7
,6
88172,5
40397,10
44097,1
86240,2
83898,22
25891,26
,3
64519,4
66814,42
44124,8
43976,5
101126,19
96170,10
,6
10522,2
,1
,4
57495,12
,7
,3
105685,8
,8
108826,11
57246,160
25991,1
124563,2
125426,1
122022,9
121052,13
47633,9
109880,4
129347,28
121473,14
120457,1
107357,40
84852,9
84399,11
572,6
91769,8
120457,11
74894,8
63761,66
14569,2
120163,13
15537,8
25277,26
141189,8
112603,6
388548,48
30921,4
110024,3
130927,3
137910,20
148195,1
54680,19
,5
23553,7
59941,2
115949,1
,6
84478,43
91769,16
82099,3
153040,28
,10
,11
23671,9
11928,0
31671,29
445,15
50109,7
117861,2
162304,4
156242,5
136328,41
,8
89771,11
164299,2
157894,4
152349,4
,15
79126,7
11672,9
162167,2
134282,0
171218,14
159118,4
159793,3
104874,1
10557,8
121993,11
61669,1
171838,13
4639,1
45654,11
5284,14
143327,1
,1
,2
104824,5
37236,4
109880,7
21586,15
144356,7
191444,6
54929,10
134713,5
96898,1
46799,31
147601,18
193961,2
82831,11
154011,3
147683,3
179446,2
34575,12
74314,0
84201,9
90025,16
150225,0
65313,11
141687,14
71062,11
205505,1
202451,4
209093,2
210040,1
197437,12
164683,0
8815,21
84201,5
189270,13
169210,6
454580,12
219832,12
75946,3
82865,27
170622,5
197574,23
223719,0
215234,7
189672,6
101172,12
121793,9
225313,60
187606,11
233050,3
170622,2
235893,8
237251,1
237115,4
64203,8
205040,14
235149,0
143191,3
187697,5
90319,27
5420,1
238384,5
120487,1
234935,6
232417,31
72556,11
236501,7
91612,2
23341,55
250994,22
143030,19
231528,8
213060,46
129001,4
318599,6
258077,3
96854,13
63051,8
242739,15
226235,19
5982,4
146283,10
59427,5
230778,12
33030,10
246963,-1
17343,12
248237,4
82709,12
27090,2
164460,19
231677,34
268893,3
269520,5
166658,5
209512,31
260511,1
917,31
268733,20
,6
54197,7
276226,1
122536,64
242670,8
166452,2
89397,1
261842,23
205014,3
139361,12
282778,17
233286,1
139685,21
48832,9
233421,4
186148,14
239991,4
201387,3
281859,51
239362,36
291060,6
310291,32
253470,7
213582,8
197125,4
279959,3
167701,16
218421,0
133584,4
244413,4
253456,15
286438,13
235472,39
276285,10
293221,11
76,3
307,21
1890,13
3631,17
2948,13
264,1
13556,9
2701,3
2443,8
,3
7437,25
7888,23
,5
17674,28
5189,4
,3
2148773,13
3314,7
21632,18
25571,21
3111,4
3134,2
13244,33
8768,15
26094,36
10523,18
16485,9
27331,7
,5
1375,20
16957,24
6328,21
27596,41
30056,15
16034,23
25375,18
25312,4
19964,53
20641,13
12172,6
269171,5
,35
5563,5
39732,14
18511,11
2424,114
11236,5
36620,3
41360,44
685,6
33982,6
5314,82
17744,19
6069,22
,3
40939,14
33429,2
29519,24
,2
5441,4
40164,47
42620,6
14777,4
15296,7
54009,11
53885,163
17413,27
13940,50
8005,6
23341,8
20229,6
48911,9
25318,22
48461,8
51078,11
48659,43
38698,14
67914,10
55891,12
,11
764272,6
49942,4
,19
49671,4
21299,14
58251,12
69048,14
62780,5
29573,22
,11
58142,31
1648989,1
75112,19
46799,24
2680373,31
,0
,3
30401,7
33371,15
62401,3
82777,2
,6
63235,4
79109,95
34329,13
69739,6
84346,0
21410,20
3661,12
88501,10
4223,3
21908,8
1902010,6
52745,5
415865,3
20946,6
94958,19
61205,7
,-1
17461,12
1897,15
81419,1
76371,3
106499,7
108009,27
,1
35915,17
99395,4
109321,2
64226,13
16404,18
113842,6
91313,4
74660,2
99694,3
,7
11698,48
106974,14
60733,34
123592,22
32090,3
67179,6
39693,10
17235,9
114865,5
34537,8
34440,2
86259,11
114206,3
120800,12
,11
36860,15
,9
99694,17
76509,21
100725,7
67177,29
572,2
76393,27
123691,20
45261,9
128816,19
112907,72
104934,2
113269,0
133535,8
2327,4
6262,41
135692,3
131930,15
105767,20
121682,30
5975,41
73588,15
103532,36
66098,27
114216,0
44852,5
143531,31
91313,17
34813,9
141023,34
151894,17
128586,7
32943,21
8946,17
126660,6
71406,3
124339,15
148824,3
25305,6
64489,1
147145,2
141282,5
155082,10
141331,0
157404,2
152391,3
,13
,1
,3
75500,24
25688,7
42224,22
9382,26
40322,3
,4
82017,2
73831,43
111600,7
148520,3
155035,5
1929,26
72871,13
170841,2
79126,2
81514,12
101258,4
146128,5
36860,24
142233,9
81076,3
191523,2
84290,4
191474,1
42323,7
105804,1
142521,0
151200,17
186700,7
162176,21
157650,9
198982,3
198630,1
114962,3
119699,6
46768,49
202662,33
146711,4
30911,9
75500,20
75500,16
212100,4
68262,10
182167,15
89771,11
150560,10
26521,2
215571,9
197036,7
128983,1
192801,5
69882,19
19410,20
18255,10
165327,20
160823,18
128071,1
227478,11
406322,5
231717,19
216431,8
48523,11
48771,9
216136,2
14031,13
233255,3
18942,6
,4
187606,16
220984,17
127359,12
172279,6
105842,7
207352,8
122536,17
207258,5
88315,21
59479,7
157525,14
213291,2
207138,0
109812,12
112100,11
247525,24
257356,55
235132,10
258423,5
5618,6
54420,1
5651,8
233504,11
261979,2
244826,1
131809,4
60188,13
192597,8
217649,4
113305,10
266046,2
267185,6
263534,9
26816,11
213113,16
111554,2
227523,8
206808,1
267738,5
121665,16
241483,5
441621,20
185553,26
257465,37
281931,3
283897,5
281528,4
30507,-1
114066,30
117700,17
97526,54
133584,1
246047,13
97736,17
288091,4
270559,7
102451,2
234103,15
174390,5
295392,4
,3
282635,5
15533,3
2823,8
299788,4
2119053,6
300511,24
75472,11
272955,9
199931,6
227523,9
148956,7
155642,10
62151,18
87241,9
195,43
1219,134
1482,9
3189,42
8369,1
19263,40
,14
19929,16
16440,17
4358,6
1666,11
23084,10
24355,11
20946,1
7311,4
17981,2
17803,33
10387,29
13913,21
23866,3
12915,17
9266,17
23034,54
33890,26
15614,74
9516,2
36333,2
5219,13
32726,0
,10
15089,8
21590,5
7337,8
5662,20
13913,9
14955,11
37109,9
51518,14
,1
26414,7
26327,5
,0
40939,2
2019426,3
30917,25
14074,13
54009,5
,3
12113,13
36330,35
18393,21
446456,2
48461,2
60615,0
19036,52
34479,0
28360,27
54836,12
54790,5
66293,5
64878,34
206,15
14955,9
57068,11
70705,15
62604,16
,2
53915,7
25990,57
36629,7
26510,3
,4
,5
58553,3
59754,5
68679,0
77200,2
26901,6
5865,18
74260,22
40002,15
25152,17
,0
39428,5
1421542,2
16826,55
24391,6
2648,14
21981,20
84786,3
53262,4
35454,7
70942,1
,5
88432,24
52051,22
14101,4
60002,6
70015,4
74474,13
18255,16
18941,2
,11
18275,4
5542,6
70759,2
95844,7
17174,27
85606,5
91857,9
101095,23
2492,14
87399,13
96723,19
66475,27
93677,11
388548,6
87152,8
47738,1
67361,8
69192,16
,2
99395,0
76857,4
111910,37
16534,3
23524,19
35478,14
104460,2
81394,3
111691,1
