OwnerUserId,Score
"18853","7"
"2997","8"
"41391","12"
"51306","19"
"17734","7"
"810","13"
"49685","4"
"","3"
"47610","6"
"1615","25"
"53185","7"
"","50"
"20183","11"
"29752","12"
"35247","26"
"55732","11"
"42475","13"
"27294","51"
"42475","34"
"18393","22"
"832","41"
"2650","12"
"10755","19"
"4234","52"
"58479","58"
"12597","11"
"39321","100"
"34798","33"
"","9"
"8349","3"
"51108","16"
"46646","0"
"","25"
"60956","6"
"39677","14"
"20133","20"
"42604","17"
"19679","32"
"47923","20"
"","21"
"1436","8"
"466","24"
"3080","19"
"48655","4"
"5675","24"
"36330","41"
"19212","21"
"56998","3"
"","10"
"31155","7"
"66945","48"
"1574","29"
"5010","13"
"25361","2"
"58554","7"
"","0"
"56690","12"
"63503","16"
"6062","13"
"45852","23"
"3446","31"
"","18"
"1116","3"
"62245","24"
"67405","20"
"65415","5"
"42140","31"
"12243","14"
"31308","26"
"24459","31"
"65927","21"
"15075","2"
"22674","41"
"48700","23"
"62590","47"
"57414","52"
"47118","12"
"37196","26"
"","46"
"53501","13"
"46011","3"
"78936","26"
"31750","16"
"21406","17"
"39709","5"
"76835","12"
"63814","18"
"","3"
"79015","17"
"67153","8"
"80480","40"
"52963","23"
"10040","5"
"27294","45"
"3332","21"
"50049","49"
"738","19"
"84952","30"
"2424","13"
"648","20"
"31278","68"
"","53"
"80359","5"
"3834","74"
"32336","4"
"58798","23"
"88081","42"
"58394","15"
"76465","10"
"57627","6"
"","5"
"62192","7"
"72443","26"
"","16"
"84065","24"
"47775","4"
"23822","20"
"92069","17"
"67378","27"
"61427","31"
"28360","56"
"","25"
"57845","13"
"53104","18"
"75504","16"
"91061","42"
"17091","13"
"93995","38"
"25300","3"
"","20"
"68734","42"
"149374","7"
"81076","17"
"62553","27"
"58589","4"
"1688440","37"
"5416","19"
"62553","13"
"44330","21"
"52393","3"
"195","1"
"90648","9"
"41021","2"
"92213","6"
"98215","15"
"104291","20"
"62553","31"
"62194","1"
"104454","19"
"22623","30"
"106805","15"
"","7"
"56817","12"
"108546","13"
"33690","4"
"67373","36"
"92319","2"
"94519","35"
"110214","3"
"70616","10"
"85185","3"
"49632","10"
"70918","6"
"51816","46"
"105533","49"
"82354","84"
"15878","26"
"7984","10"
"20826","3"
"90691","39"
"1311500","7"
"364","18"
"59561","36"
"3221","5"
"41094","16"
"101186","81"
"28045","23"
"50711","21"
"16584","35"
"62","19"
"106","83"
"372","29"
"122","143"
"1007","38"
"909","45"
"1688440","8"
"1","79"
"2877","7"
"1375","29"
"234","5"
"1175","39"
"3416","16"
"3683","25"
"91","31"
"1310","51"
"1588","70"
"184","48"
"1030","13"
"4174","16"
"797","30"
"2167252","60"
"5564","19"
"3012","64"
"3834","51"
"11477","5"
"227","39"
"6984","85"
"777","25"
"813","30"
"14891","15"
"14877","17"
"16703","15"
"15004","15"
"2581","43"
"16039","16"
"19641","39"
"1385358","21"
"14164","26"
"22710","19"
"15948","18"
"20400","14"
"2535","7"
"2441","5"
"17766","18"
"13913","33"
"19256","19"
"3798","36"
"9831","62"
"4257","18"
"17786","34"
"18858","21"
"4580","12"
"8167","33"
"1200558","23"
"78437","36"
"22702","44"
"22088","43"
"","7"
"","3"
"21204","16"
"4540","14"
"27649","29"
"23524","15"
"83","5"
"29511","50"
"10980","20"
"9425","13"
"6335","53"
"192","6"
"","16"
"6602","2"
"8715","10"
"22471","3"
"49611","18"
"22471","17"
"23695","5"
"","63"
"26796","4"
"727","23"
"445","5"
"32354","13"
"22306","45"
"","2"
"31641","52"
"3596","3"
"5363","10"
"8446","2"
"24525","7"
"20358","13"
"2763","12"
"","26"
"36273","17"
"1291","10"
"","5"
"6992","4"
"28540","21"
"1463","34"
"23524","56"
"2648","173"
"37181","9"
"38458","7"
"39242","22"
"23368","32"
"38963","14"
"4782","16"
"4052","12"
"","8"
"1660","7"
"40254","5"
"750","10"
"41165","77"
"29595","4"
"34046","5"
"","10"
"43886","3"
"11384","7"
"8446","26"
"6482","14"
"259","23"
"34752","63"
"5731","46"
"17035","22"
"5241","15"
"3333","4"
"1616","53"
"","4"
"","3"
"2447","7"
"47986","13"
"45530","9"
"4974","22"
"49549","3"
"43534","14"
"37583","10"
"","10"
"42595","42"
"47957","6"
"20986","12"
"26087","3"
"19314","3"
"14059","17"
"1443363","21"
"6144","2"
"52843","4"
"19922","65"
"53124","5"
"825","35"
"54988","60"
"29995","20"
"51734","3"
"25466","4"
"26500","4"
"28736","58"
"31689","56"
"9133","70"
"4931","63"
"16940","7"
"","9"
"39396","52"
"36758","33"
"1116","36"
"4580","25"
"1459442","8"
"","18"
"58301","13"
"3740","6"
"44984","11"
"58962","9"
"12452","13"
"35453","21"
"258","27"
"4668","23"
"31610","27"
"46449","36"
"2443","5"
"47468","7"
"5070","25"
"459737","31"
"8694","6"
"53527","23"
"12243","9"
"1284","20"
"5618","21"
"59350","17"
"3208","8"
"46914","32"
"36590","37"
"24988","7"
"5175","17"
"59503","29"
"54680","11"
"2902","11"
"48311","16"
"13834","4"
"37519","8"
"11256","41"
"3241","16"
"63051","33"
"25102","7"
"2635","27"
"65656","33"
"203","6"
"8815","5"
"70759","8"
"69986","17"
"","10"
"71504","16"
"47278","8"
"72192","11"
"","10"
"1492","6"
"51816","14"
"20723","17"
"70942","8"
"435182","9"
"1944","58"
"74842","19"
"45270","1"
"59711","22"
"71249","15"
"75877","5"
"","4"
"2172","2"
"","5"
"","13"
"","21"
"64398","8"
"49684","8"
"28664","10"
"56036","54"
"21574","18"
"","0"
"61008","6"
"24908","12"
"48729","11"
"31610","1"
"2119","24"
"82337","20"
"20126","7"
"69658","19"
"","1"
"14971","14"
"25457","24"
"56753","13"
"30889","28"
"65060","15"
"62910","15"
"53487","33"
"65084","30"
"50190","18"
"87002","5"
"88159","3"
"34880","25"
"81491","26"
"64217","8"
"48523","4"
"72583","3"
"54964","56"
"71861","31"
"61521","8"
"77927","56"
"63051","20"
"92233","4"
"38055","5"
"77943","7"
"4873","5"
"","29"
"57495","25"
"","17"
"89818","101"
"67482","1"
"48311","13"
"28668","4"
"45849","17"
"51816","0"
"","5"
"","2"
"72106","19"
"79948","9"
"20183","40"
"56555","46"
"59332","18"
"103374","17"
"104184","72"
"105101","16"
"93764","46"
"104095","8"
"106072","29"
"70702","53"
"106072","18"
"","32"
"4639","10"
"","7"
"106616","13"
"42620","12"
"45350","7"
"1458933","42"
"111825","19"
"30729","41"
"6399","2"
"685","3"
"26861","13"
"","113"
"109859","4"
"549","35"
"11956","25"
"59561","24"
"104452","1"
"107122","20"
"20595","7"
"114969","1"
"111436","4"
"10307","1"
"117256","10"
"55408","102"
"59634","5"
"4023","14"
"","26"
"77150","3"
"73794","10"
"99900","4"
"51841","22"
"27020","12"
"52727","6"
"18511","71"
"","0"
"83902","18"
"95231","6"
"","39"
"119608","7"
"100137","7"
"86424","3"
"120859","3"
"104523","14"
"105035","24"
"102022","3"
"45963","7"
"117700","3"
"86860","11"
"118222","27"
"125415","72"
"32892","35"
"92242","9"
"20409","12"
"152972","12"
"33","16"
"267","21"
"1108","15"
"292","25"
"832","49"
"232","24"
"1632","26"
"2019","46"
"2029","27"
"1337","64"
"163","58"
"2051","36"
"1219","24"
"2128","10"
"2131","124"
"1739","58"
"2972","24"
"1213","18"
"2469","17"
"2535","14"
"1578","17"
"1116","29"
"2846","8"
"163","61"
"501","10"
"1111","27"
"4734","35"
"3291","24"
"5241","35"
"3798","46"
"7856","60"
"2488","23"
"","24"
"","1"
"7475","10"
"7072","81"
"5304","5"
"","6"
"15987","5"
"9345","1"
"17366","11"
"288629","37"
"13002","25"
"16947","44"
"13584","11"
"10934","20"
"1638","32"
"2147","261"
"5868","53"
"16970","27"
"21420","5"
"14484","41"
"4235","23"
"18931","57"
"16076","8"
"23163","13"
"9516","6"
"11911","16"
"45","16"
"1228","35"
"8787","9"
"21804","130"
"14537","27"
"9354","11"
"2462","5"
"20848","11"
"19403","8"
"19784","24"
"","6"
"314","36"
"15318","32"
"20818","20"
"3043","48"
"2031","34"
"27302","9"
"13376","43"
"1559","49"
"3778","99"
"19977","22"
"28722","70"
"","15"
"1862","4"
"148909","27"
"8206","103"
"11333","61"
"6824","10"
"1766771","4"
"25335","12"
"15055","9"
"986","15"
"21648","19"
"8114","18"
"5112","10"
"30674","57"
"21648","91"
"15371","15"
"34142","4"
"16440","88"
"11135","17"
"986","12"
"36641","5"
"","5"
"35478","18"
"4966","9"
"36446","21"
"1768","6"
"38834","135"
"42413","21"
"9021","9"
"41014","1"
"189","16"
"16039","12"
"39473","24"
"699","53"
"42348","2"
"29","36"
"3355","23"
"12597","10"
"3114","31"
"14443","14"
"24459","19"
"40882","13"
"346","59"
"1925263","35"
"11208","12"
"22357","17"
"46145","26"
"17279","25"
"2200391","7"
"","12"
"","20"
"2443","16"
"48230","3"
"48973","0"
"22777","66"
"45603","25"
"1203","16"
"50136","25"
"11413","22"
"43722","3"
"41718","21"
"52711","21"
"46646","12"
"48465","23"
"6369","85"
"1231","20"
"20979","9"
"42475","4"
"22562","20"
"52727","34"
"3834","16"
"15124","46"
"27677","36"
"18196","74"
"10522","11"
"14401","3"
"6068","14"
"49153","9"
"39709","57"
"57701","8"
"37134","18"
"383","41"
"58348","8"
"5017","36"
"205962","8"
"46411","31"
"11194","9"
"57973","1"
"47693","22"
"20128","8"
"","21"
"233","16"
"3047","54"
"42005","14"
"61714","51"
"45963","25"
"274","9"
"91385","13"
"53607","51"
"615","28"
"21709","29"
"63371","9"
"49628","36"
"32336","12"
"64343","31"
"38857","35"
"44685","4"
"49632","12"
"12547","29"
"7984","4"
"26140","16"
"51420","17"
"5836","5"
"9047","27"
"68788","19"
"19988","5"
"4061","1"
"36263","7"
"47645","30"
"233","10"
"27805","21"
"59397","1"
"11333","35"
"4066","49"
"63472","23"
"36680","4"
"65973","56"
"7961","7"
"68936","11"
"71976","6"
"5799","56"
"38795","99"
"5461","11"
"58521","9"
"74984","8"
"11827","10"
"33411","19"
"","1"
"66069","13"
"6186","26"
"34329","25"
"57036","12"
"66493","12"
"","2"
"76793","16"
"51649","4"
"63892","14"
"62776","4"
"7867","23"
"78426","37"
"76146","17"
"75761","28"
"80341","6"
"80796","3"
"72631","66"
"53797","13"
"81554","10"
"63193","18"
"80796","4"
"2999","25"
"11194","35"
"18309","18"
"40939","62"
"38626","12"
"10861","26"
"31387","30"
"","5"
"46832","17"
"68262","10"
"63235","24"
"59844","11"
"2554","63"
"4883","22"
"233","26"
"79902","0"
"64960","81"
"86967","43"
"32484","40"
"49207","28"
"2235","17"
"86751","127"
"73381","34"
"89058","2"
"69803","10"
"76322","23"
"87410","6"
"698","14"
"90745","18"
"91612","5"
"","4"
"94298","32"
"12860","10"
"13113","1"
"48096","7"
"27703","16"
"45261","38"
"50853","2"
"4249","4"
"91061","11"
"90630","16"
"87112","54"
"33226","13"
"3189","35"
"98655","12"
"23667","4"
"13055","46"
"","9"
"6359","118"
"41803","7"
"100023","13"
"103344","5"
"77867","7"
"57913","3"
"21886","30"
"52672","43"
"93468","30"
"81044","28"
"92786","61"
"64833","15"
"","15"
"61635","1"
"267","39"
"2700","3"
"1396","12"
"44318","77"
"43907","21"
"107004","16"
"","1"
"44004","5"
"70288","21"
"109277","16"
"42024","30"
"","26"
"105445","15"
"36680","90"
"","5"
"61205","20"
"81394","6"
"87130","55"
"96170","11"
"111174","4"
"85040","8"
"94154","17"
"52074","11"
"116383","32"
"","1"
"3904","8"
"117193","106"
"42140","4"
"80204","4"
"119501","44"
"119512","9"
"115751","7"
"63235","12"
"104015","5"
"118125","18"
"","7"
"74118","37"
"60363","37"
"93026","4"
"44269","4"
"79311","13"
"122087","53"
"2233","25"
"519","22"
"357","61"
"522","28"
"381","0"
"267","18"
"1043","44"
"1471","19"
"2118","38"
"1772","52"
"1574","66"
"2171","6"
"100","45"
"3847","6"
"1642688","18"
"5348","7"
"3499","44"
"6452","25"
"6309","23"
"1271","14"
"6827","9"
"11589","30"
"6974","6"
"1384652","7"
"5726","21"
"7565","48"
"16432","12"
"15955","28"
"17542","24"
"17854","17"
"8521","1"
"18591","22"
"5302","46"
"18494","9"
"14101","45"
"4653","80"
"7831","7"
"15425","5"
"3153","28"
"3930756","5"
"3294","12"
"4884","15"
"143","6"
"1862","67"
"22016","61"
"11450","50"
"14302","39"
"1316","3"
"5363","20"
"22763","2"
"3123","33"
"18091","120"
"20925","53"
"4977","80"
"12897","6"
"19104","22"
"20879","4"
"12086","20"
"26573","1"
"1048","89"
"392","49"
"13227","6"
"3415","11"
"3740","36"
"2902","56"
"18676","12"
"5409","54"
"445049","42"
"7595","23"
"18722","80"
"30275","11"
"21599","32"
"30324","15"
"15124","61"
"","5"
"30729","24"
"2937","33"
"6613","4"
"3853","7"
"9401","73"
"32305","7"
"","9"
"10680","7"
"26349","44"
"30674","2"
"4200","69"
"34787","30"
"34797","5"
"34798","75"
"23771","40"
"45603","3"
"37036","21"
"3043","41"
"37875","15"
"6266","15"
"6335","12"
"1602746","10"
"33411","6"
"8435","39"
"4575","14"
"8026","5"
"36590","19"
"39110","12"
"","8"
"","1"
"35425","24"
"1297","7"
"10661","46"
"","4"
"969","73"
"10352","10"
"26092","2"
"2197","17"
"","4"
"41736","31"
"2918","35"
"10312","25"
"25946","10"
"27478","14"
"2592","27"
"","17"
"10039","28"
"1293123","8"
"28029","1"
"116","19"
"","26"
"15055","64"
"44673","8"
"","5"
"9443","18"
"1965","11"
"37522","12"
"46540","3"
"40214","9"
"1615","10"
"21293","33"
"45269","51"
"36086","23"
"13216","25"
"20261","16"
"1688440","1"
"31936","2"
"","23"
"49739","7"
"33061","5"
"50111","59"
"50335","2"
"4653","12"
"","59"
"32203","5"
"42155","8"
"32640","83"
"3362","27"
"30759","9"
"43722","6"
"","8"
"53816","5"
"51133","30"
"8363","16"
"4435","22"
"34596","28"
"24302","6"
"13693","13"
"18615","7"
"2111811","17"
"41344","33"
"48625","13"
"4653","4"
"53668","25"
"44984","0"
"68788","18"
"278","19"
"28604","29"
"24628","6"
"14787","31"
"","11"
"2238","34"
"1454","16"
"40872","12"
"29505","22"
"1512","20"
"2170994","10"
"34537","6"
"53797","6"
"","19"
"58394","14"
"52529","10"
"2661653","3"
"2531","4"
"48094","3"
"64346","5"
"39035","4"
"21981","8"
"56837","11"
"42574","1"
"26282","17"
"28278","20"
"5982","7"
"29825","15"
"51507","18"
"5653","11"
"62780","2"
"15124","18"
"10583","3"
"71230","6"
"","10"
"3834","15"
"","6"
"6340","3"
"20979","8"
"60006","8"
"67361","7"
"72525","21"
"53541","30"
"41117","21"
"73824","51"
"22352","2"
"62245","17"
"46815","9"
"","5"
"48892","8"
"75255","64"
"63235","10"
"209","5"
"47205","6"
"31671","5"
"","51"
"54617","7"
"15690","36"
"11194","22"
"8482","17"
"42106","12"
"452521","48"
"6068","49"
"","36"
"2547","6"
"4653","15"
"43907","10"
"12663","34"
"82722","13"
"40120","3"
"63235","14"
"267","8"
"62672","26"
"29595","7"
"42229","7"
"18909","24"
"","15"
"","4"
"31610","52"
"44084","6"
"18300","69"
"82098","23"
"","20"
"","29"
"67357","12"
"","11"
"","18"
"49560","11"
"57428","18"
"91596","25"
"78550","9"
"77993","14"
"","1"
"87908","21"
"8041","7"
"62163","40"
"672","13"
"5993","24"
"38997","6"
"95504","22"
"80901","16"
"54964","10"
"96884","2"
"92676","43"
"64250","101"
"96894","13"
"72783","50"
"81785","1"
"","3"
"97313","15"
"","17"
"","21"
"68768","23"
"15486","4"
"34537","10"
"","6"
"95107","24"
"3799","15"
"543","13"
"84916","2"
"16306","14"
"90811","10"
"83762","13"
"18941","52"
"56488","39"
"91320","16"
"2230","28"
"85185","37"
"72118","11"
"22470","39"
"38333","16"
"98204","8"
"103136","4"
"68920","16"
"543","11"
"40882","51"
"33431","10"
"22992","20"
"94120","9"
"112683","12"
"2796","2"
"","6"
"4575","8"
"87371","7"
"72136","19"
"84196","25"
"74616","51"
"115873","5"
"2109","6"
"","8"
"104015","36"
"88096","2"
"32881","21"
"","19"
"23368","20"
"28029","3"
"62553","6"
"","9"
"68172","9"
"101635","26"
"41021","6"
"98401","22"
"89904","48"
"107092","17"
"118154","20"
"12243","7"
"32632","16"
"51691","3"
"109676","9"
"2945","18"
"51649","17"
"127212","2"
"38729","21"
"52745","5"
"109614","8"
"65107","27"
"381","40"
"434","37"
"230","10"
"383","39"
"370","21"
"1470","61"
"2437","5"
"1228","11"
"572","28"
"2494","33"
"1553","28"
"2990","41"
"1533","3"
"107","22"
"96","109"
"4642","19"
"5295","62"
"2077","95"
"6266","16"
"6277","22"
"1532","7"
"8970","16"
"7598","12"
"9706","49"
"6180","10"
"16216","19"
"18803","41"
"6805","27"
"","14"
"5334","25"
"8435","6"
"116","11"
"6508","35"
"","21"
"3208","42"
"470","16"
"4459","53"
"","6"
"115","12"
"23120","37"
"6618","7"
"8986","13"
"11039","29"
"15555","19"
"14747","0"
"8027","5"
"85","17"
"5777","29"
"16942","97"
"1316","5"
"25004","14"
"22162","1"
"26486","16"
"4639","3"
"23899","110"
"","44"
"67719","6"
"85","6"
"16925","2"
"24064","33"
"27860","24"
"17188","54"
"19072","14"
"18785","12"
"28149","61"
"986","17"
"4196","12"
"3848","30"
"26829","56"
"31952","91"
"27439","57"
"4872","11"
"28388","14"
"3279","44"
"5782","8"
"30881","34"
"420","20"
"267","35"
"2147","26"
"34632","11"
"37436","14"
"15124","11"
"1632","4"
"","16"
"38784","15"
"14441","28"
"12096","25"
"4639","24"
"34444","15"
"18091","55"
"11527","54"
"34088","24"
"6068","29"
"32313","42"
"","7"
"5473","15"
"265448","5"
"35579","9"
"","16"
"4352","2"
"4575","9"
"44440","14"
"4491","12"
"31624","21"
"29182","8"
"","3"
"38106","34"
"45951","25"
"22162","13"
"","22"
"15108","41"
"47378","1"
"6583","0"
"33080","29"
"","5"
"13960","91"
"48050","18"
"459417","8"
"48725","11"
"1443363","36"
"428190","9"
"48096","23"
"50136","28"
"","13"
"392","10"
"51109","7"
"1443363","11"
"26721","9"
"5536","8"
"36902","35"
"9021","40"
"3834","18"
"54426","41"
"42646","3"
"208","9"
"25240","33"
"12525","18"
"27126","3"
"11194","18"
"","-1"
"13552","24"
"85185","14"
"39677","29"
"17145","6"
"48911","6"
"36131","24"
"8206","60"
"59922","16"
"58693","20"
"57701","7"
"42389","0"
"60544","8"
"57036","72"
"29909","9"
"1084","97"
"62076","22"
"18926","52"
"5023","6"
"46866","14"
"9382","5"
"30997","13"
"56564","16"
"","1"
"32610","5"
"4203","31"
"19929","16"
"64878","7"
"1747","15"
"","10"
"60893","37"
"39742","35"
"36737","2"
"21586","6"
"","19"
"1944","12"
"15187","3"
"46297","23"
"59711","11"
"54197","11"
"24587","26"
"70338","16"
"63379","87"
"2797","24"
"44757","38"
"71230","6"
"29798","20"
"","45"
"36308","37"
"50385","39"
"1469","54"
"74686","19"
"11413","24"
"40441","23"
"64226","52"
"31317","5"
"23072","17"
"65025","7"
"460006","25"
"51133","25"
"66675","14"
"78193","54"
"76661","49"
"46011","13"
"","11"
"11236","32"
"69746","11"
"30453","31"
"79036","27"
"2915","17"
"39321","11"
"13055","47"
"19479","21"
"","16"
"20962","14"
"82039","16"
"52051","9"
"","13"
"39677","14"
"","4"
"","2"
"41820","11"
"","12"
"1500","39"
"79109","10"
"32240","38"
"13442","6"
"31136","40"
"46646","4"
"11907","17"
"75963","8"
"64340","2"
"81797","4"
"1384652","59"
"51532","6"
"87240","13"
"","48"
"40676","18"
"76343","15"
"57698","9"
"74458","4"
"","1"
"80907","23"
"91421","2"
"15124","38"
"44330","7"
"58251","2"
"17925","16"
"85","21"
"77247","51"
"17614","3"
"40655","45"
"78259","69"
"14744","14"
"738","5"
"28128","18"
"1401","7"
"40568","2"
"75239","2"
"85185","16"
"74757","2"
"82848","14"
"","3"
"96343","9"
"","5"
"96723","12"
"26143","6"
"80907","108"
"45743","18"
"51649","3"
"1094969","56"
"62653","11"
"4407","71"
"91713","12"
"100643","11"
"71713","3"
"16440","18"
"4541","5"
"454259","27"
"101915","38"
"104004","2"
"58146","20"
"1768","1"
"35175","8"
"105796","13"
"105817","3"
"45261","2"
"","5"
"33065","12"
"21613","11"
"5853","5"
"53498","27"
"31728","34"
"104200","2"
"82004","14"
"76371","45"
"","13"
"77705","6"
"1897","52"
"103213","15"
"","4"
"1311500","2"
"4639","20"
"67476","21"
"","39"
"4023","29"
"53262","12"
"103880","15"
"1311500","13"
"38087","41"
"115076","35"
"59198","7"
"85971","6"
"32484","5"
"437","49"
"32567","12"
"83897","25"
"","14"
"92242","26"
"","24"
"","5"
"121305","34"
"68896","28"
"","19"
"1310","13"
"59666","21"
"65210","6"
"110777","3"
"","8"
"339","15"
"48465","9"
"122835","42"
"13009","19"
"","4"
"80544","13"
"","0"
"61892","14"
"40029","15"
"128070","10"
"5475","37"
"15255","15"
"115391","14"
"128145","5"
"100572","20"
"60229","45"
"53420","4"
"82203","5"
"488","55"
"1752","51"
"2367","16"
"1632","193"
"1797","24"
"2783","44"
"2749","9"
"1448","13"
"3355","25"
"230","30"
"4215","9"
"823","39"
"4925","30"
"5004","17"
"2653","107"
"245","232"
"5619","76"
"1496","9"
"2128","65"
"9961","22"
"","15"
"13013","80"
"1199387","12"
"924607","0"
"4690","18"
"14484","15"
"10088","25"
"13432","27"
"14959","42"
"19159","18"
"1396","12"
"16398","25"
"2012356","31"
"20840","11"
"5734","9"
"17087","16"
"10786","21"
"6013","18"
"17007","10"
"3751","72"
"13430","29"
"2321","26"
"22063","30"
"12291","34"
"22351","9"
"","17"
"1327","17"
"16144","22"
"2648","12"
"16724","83"
"620435","47"
"17174","23"
"373","12"
"26683","35"
"1666","8"
"27308","18"
"","2"
"14570","37"
"13728","41"
"1409636","48"
"13611","6"
"18770","23"
"29430","102"
"2773","11"
"91","27"
"577","26"
"1965","8"
"28098","24"
"","13"
"1632","13"
"23309","38"
"19377","8"
"9815","40"
"10559","46"
"572","24"
"31582","74"
"543","52"
"11236","20"
"18866","41"
"23695","15"
"","19"
"27570","8"
"33016","6"
"994","7"
"","15"
"20178","10"
"13355","7"
"","1"
"12597","5"
"22449","5"
"28019","25"
"","45"
"1753","26"
"34797","4"
"24218","3"
"26141","19"
"37952","29"
"16882","25"
"10439","2"
"","23"
"","7"
"1390354","67"
"21586","24"
"201406","2"
"6389","13"
"16371","51"
"20310","15"
"11992","34"
"36214","12"
"115","16"
"35416","27"
"42070","9"
"23309","16"
"11898","37"
"18393","33"
"42126","30"
"1610","14"
"8404","7"
"39980","2"
"1946","15"
"44004","22"
"47690","19"
"41795","5"
"1596171","5"
"22801","48"
"52310","10"
"20489","84"
"4883","65"
"40657","40"
"24396","32"
"20911","13"
"30176","4"
"19147","23"
"40619","29"
"525","15"
"49376","7"
"44649","7"
"24490","13"
"21348","16"
"25517","39"
"","7"
"11721","59"
"36680","8"
"27011","18"
"55562","12"
"22996","5"
"15371","6"
"53262","18"
"17492","17"
"40538","26"
"60615","5"
"","10"
"16426","11"
"44757","39"
"2596","17"
"56817","17"
"28343","33"
"54009","54"
"13281","6"
"50348","4"
"","3"
"1816","6"
"50348","3"
"35478","10"
"39321","122"
"24874","22"
"17744","62"
"58521","39"
"47110","6"
"40789","60"
"38096","42"
"46270","1"
"55614","9"
"67965","32"
"","12"
"4924","16"
"26927","21"
"41283","36"
"70857","3"
"","4"
"1343","10"
"59568","4"
"1782","6"
"","7"
"54026","41"
"71053","9"
"29964","58"
"19929","113"
"43263","43"
"64672","40"
"69735","15"
"62851","36"
"2119","23"
"5731","13"
"76024","17"
"70847","28"
"55800","16"
"78048","22"
"5274","18"
"42304","13"
"68768","16"
"74275","15"
"11063","11"
"63051","13"
"59508","1"
"445","72"
"3834","14"
"24481","5"
"","9"
"77775","7"
"73698","23"
"62031","2"
"81539","9"
"50145","148"
"1288","19"
"","9"
"26327","12"
"77884","11"
"44850","8"
"31657","10"
"74388","47"
"65223","17"
"32173","56"
"2001511","1"
"2759376","4"
"13227","15"
"85287","31"
"11567","4"
"58109","4"
"9452","15"
"2197","13"
"21966","12"
"41211","18"
"80191","39"
"25361","30"
"","16"
"","9"
"8479","16"
"80097","18"
"39702","12"
"92334","7"
"16534","12"
"4593","34"
"66478","31"
"3834","17"
"3834","19"
"95504","9"
"","6"
"95520","27"
"1383621","9"
"75517","33"
"78297","3"
"4653","36"
"94077","13"
"90165","13"
"101715","21"
"42086","24"
"13321","7"
"39321","2"
"","23"
"40348","17"
"13238","26"
"25680","11"
"101015","5"
"447105","58"
"84124","14"
"","4"
"51695","11"
"47154","26"
"66086","39"
"69959","42"
"107062","17"
"46522","2"
"77466","9"
"80907","9"
"97464","9"
"96723","13"
"28991","4"
"77163","34"
"10333","9"
"73019","14"
"23572","22"
"36308","35"
"100572","6"
"","8"
"56241","4"
"1167","28"
"","93"
"4639","7"
"","22"
"107053","5"
"105817","7"
"46616","2"
"84372","34"
"41887","29"
"111375","12"
"111922","5"
"76393","6"
"73894","32"
"83897","8"
"117643","10"
"1133","29"
"26004","9"
"44389","16"
"","25"
"","3"
"","8"
"51630","28"
"104143","14"
"","13"
"119913","15"
"47203","16"
"23072","25"
"77449","44"
"72631","71"
"9859","79"
"122718","26"
"86751","8"
"89904","5"
"125645","13"
"50475","15"
"51387","31"
"104184","81"
"77943","8"
"112194","14"
"51167","8"
"71380","17"
"","16"
"94524","4"
"42595","13"
"123201","30"
"70192","8"
"56952","13"
"","5"
"65973","6"
