1384,67
1528,28
1829,8
2027,40
12836,13
22909,10
33559,63
39928,3
40269,5
40322,10
48642,53
48774,10
48993,5
58425,11
58538,51
58697,4
65001,9
65037,15
65091,16
65170,10
65199,25
65206,5
1393582,54
79538,0
87892,60
95432,4
95760,31
95821,47
95824,9
103844,14
112249,11
118130,20
145321,7
145499,8
145607,42
145651,27
152823,0
153148,20
158836,28
158889,49
167199,18
167323,7
167397,60
167414,37
174764,8
182044,21
190224,3
190292,43
190349,6
190493,14
190516,10
197369,63
197447,21
197461,33
197649,15
211143,98
218680,26
218813,9
218839,11
218845,8
224410,13
224453,14
231250,10
238738,16
238824,4
238894,2
238915,12
238956,3
239082,5
239122,1
245124,3
245447,15
252185,12
267071,1
267168,91
273794,13
273909,24
278941,2
279270,44
286061,2
286093,24
286124,36
286149,3
298261,127
298314,53
304775,-3
305158,5
311601,4
317869,11
318155,2
323527,2
323561,9
331279,13
331297,12
331367,6
343162,52
349383,4
355802,12
356035,39
362556,14
362760,19
362784,9
369862,3
370001,19
370079,27
377105,5
377219,4
383687,3
383784,20
402514,4
402658,6
402800,1
416540,20
423186,16
423483,17
430956,0
435651,8
435959,5
442425,21
449312,15
449346,30
449369,3
449506,9
449607,23
456792,76
463118,5
470409,5
470468,56
470683,26
476231,10
482014,34
482202,57
487991,9
488108,7
509690,61
515884,1
515975,33
515979,22
521804,13
521809,5
528924,3
529034,17
534261,72
534426,2
534507,12
540188,6
544542,6
544786,1
550887,47
557204,1
563544,10
570021,11
570288,3
575345,8
582127,4
582348,23
587840,18
610796,3
615816,28
616097,14
616104,8
622069,1
627716,54
627839,12
634636,4
639514,34
644146,2
644358,2
644378,6
644384,15
649617,2
649773,24
654953,7
655045,2
660528,16
660580,7
667389,6
667559,5
667634,68
673113,27
678771,5
684421,5
684445,21
684457,25
684475,12
690267,19
695854,6
695878,10
695917,17
715432,41
715550,19
720873,4
721035,11
726710,3
732677,20
732824,1
738327,7
744870,22
745042,1
757300,15
757424,26
757432,14
757482,4
757515,13
762399,3
768457,6
774804,4
780425,20
780448,26
780534,2
785829,9
785892,21
785927,8
791618,38
804297,42
810492,6
815782,10
822421,16
822750,4
829488,2
829537,7
829568,7
829597,15
835358,3
835448,6
841541,5
841670,12
848017,12
853307,5
858836,18
859000,5
859005,10
859009,1
863654,52
863735,2
868966,9
869055,1
874521,20
874546,2
874716,1
881563,26
881655,23
892369,3
898380,5
904454,19
904582,22
904783,2
910215,143
910267,15
910430,31
916142,4
922132,11
922184,41
944619,4
944853,4
944975,10
949727,12
950037,5
955509,7
955597,6
955635,1
960687,22
960772,17
972490,2
977729,7
977938,4
983399,14
983498,5
983586,28
983718,26
989986,7
990069,31
995738,7
1002150,4
1002180,6
1013581,5
1018369,17
1018479,16
1024258,16
1029316,12
1029431,4
1029514,10
1036109,2
1036115,6
1036141,4
1041213,8
1046865,14
1046887,41
1046993,2
1047021,20
1052453,10
1052594,3
1052746,27
1057819,11
1068979,15
1079646,6
1084953,0
1096797,36
1102505,12
1102673,21
1102734,35
1107862,8
1107868,11
1131397,3
1131485,9
1149680,3
1149764,17
1149816,24
1155539,7
1155700,1
1160606,9
1160722,10
1160765,7
1167071,17
1167102,9
1167253,15
1167417,2
1184490,31
1184515,0
1184556,18
1184627,9
1189911,110
1189964,3
1195389,15
1207382,15
1217736,29
1217868,7
1234795,6
1241005,15
1247534,2
1253110,5
1253145,17
1258380,6
1268021,20
1268044,4
1268104,39
1268201,5
1279301,7
1279586,22
1292482,6
6371,132
15034,5
15219,3
15334,23
26595,182
34183,12
42323,4
42396,9
50558,7
60000,34
60152,9
67734,20
68029,2
68042,11
75255,18
75428,7
75440,21
82847,6
90674,4
98135,82
98363,6
106340,81
106509,15
120914,20
121025,19
121051,8
121117,16
121237,3
121240,31
121274,12
128990,26
129086,6
129305,38
136204,25
144058,7
151046,17
151241,2
160118,38
176235,25
182554,10
182569,1
182635,4
182784,2
182872,15
190625,1
197747,5
198051,20
198058,14
204983,26
205296,15
211648,5
211715,7
218033,47
