216536,6
224173,0
224240,1
231862,9
239194,15
245834,3
245856,15
259166,8
266704,58
290322,8
290335,10
296312,5
302983,13
321873,6
328950,9
335621,3
347575,5
354087,3
354254,44
354330,6
368926,19
368966,22
369132,3
381020,47
387934,15
393166,19
393395,28
393483,2
412019,47
431249,20
431511,15
437728,18
443640,13
456174,5
462110,10
468696,12
468832,35
468980,0
474284,8
480872,16
481025,10
492374,24
499528,3
510068,3
510207,2
522466,52
522492,0
529711,6
535060,14
570747,8
583001,9
599280,19
599422,2
611057,8
611219,20
634102,9
634139,2
639999,5
645465,6
651093,10
656082,1
667841,10
667915,8
667998,1
673016,2
673059,2
673370,4
679013,13
679192,2
684715,11
684737,11
684763,3
691168,45
709414,9
715624,7
715647,4
715699,9
715758,89
721160,1
726856,8
726964,14
737854,45
737917,20
756536,6
761932,18
768222,12
768336,7
779880,12
779996,22
780169,5
795746,28
812330,9
818155,15
818163,5
824695,36
830977,9
842465,18
848397,1
860313,29
872424,3
920587,10
920741,17
938403,33
938580,1
938608,3
943760,48
948329,10
948333,4
959129,4
959174,7
970358,13
976133,5
1010290,13
1010503,4
1015892,34
1021709,5
1021755,5
1021947,14
1043626,11
1043631,1
1043746,8
1049886,17
1075719,40
1075911,9
1081233,13
1086807,-1
1092578,3
1097603,2
1097807,27
1103693,17
1103915,12
1108820,3
1108829,3
1115287,21
1121280,4
1121407,1
1145022,19
1145178,8
1145335,13
1151713,14
1151841,27
1157979,1
1158285,3
1170514,10
1180908,4
1186766,1
1187056,1
1187127,9
1192458,7
1209874,13
1209997,10
1210078,11
1215538,29
1215555,6
1227841,2
1232842,21
1232897,2
1232953,22
1249314,4
1249366,4
1249537,4
1254544,25
1265996,18
1277556,14
1283231,9
1283468,9
1283499,8
1289704,5
1295795,8
1318802,2
1324361,3
1342409,1
1342624,1
1342674,11
1342738,4
1348124,5
1359113,11
1369241,1
1373979,3
1380019,57
1380045,17
1397037,2
1407086,3
1407153,14
1412083,4
1417134,7
1417222,4
1429336,15
1444809,5
1445125,9
1455037,27
1455190,14
1455206,15
1466708,8
1466951,7
1472550,20
1478640,3
1482925,22
1488186,26
1503675,3
1509438,11
1509513,6
1514881,15
1526057,12
1532203,4
1537528,4
1541991,13
1546965,4
1547074,22
1552941,19
1563967,7
1569049,17
1580022,8
1584783,4
1601988,11
1607544,8
1618280,10
1618316,28
1628799,3
1639666,4
1639878,2
1666835,7
1677318,11
1682128,14
1687261,11
1692546,1
1710838,11
1715679,16
1725759,2
1726041,1
1730827,9
1736234,5
1760830,4
1761125,21
1789316,4
1795417,3
1795599,1
1801459,9
1806933,12
1807004,3
1807100,27
1812589,5
1838468,-3
1844661,7
1844770,8
1855507,0
1860975,5
1866207,3
1871549,76
1871642,3
1882694,3
1894310,3
1917910,12
1917934,2
1940243,3
1961682,14
1961978,5
1966177,0
1982178,27
1987738,16
1987836,15
1987881,4
1992767,0
1992782,0
1997750,5
1997803,1
2002922,10
2003003,24
2013587,5
2034799,31
2039958,11
2040233,7
2050826,20
2055784,19
2055811,5
2060578,14
2060627,2
2065923,7
2071095,14
2076343,12
2086556,12
2086657,14
2097840,1
2103265,2
2108616,6
2108727,51
2113955,14
2128367,10
2128409,9
2143929,18
2144037,4
2149688,2
2165865,102
2182596,9
2182759,26
2208482,3
2208595,11
2218434,17
2229923,5
2240490,5
2245140,1
2245161,20
2250169,3
2250229,2
2255273,6
2255284,11
2272736,6
2289319,14
2294744,3
2300696,19
2334580,9
2340730,37
8691,6
18655,134
27288,1
27599,13
36129,5
44084,28
53744,21
53939,5
53967,11
54096,13
62153,53
62154,6
71336,22
78849,9
87979,4
87999,38
105642,9
105852,43
114242,2
114611,40
138929,18
138953,39
139010,17
139046,2
146916,7
185533,11
185559,16
185624,39
192649,38
192721,41
192915,11
213389,4
220075,21
226354,49
232347,45
253284,2
259836,8
260058,26
272908,14
279539,14
286022,11
286058,7
304258,93
311703,10
311807,53
311925,22
317175,6
323763,47
324011,20
330348,4
337732,9
337744,11
345280,12
345315,2
345505,72
353421,5
366889,2
373605,5
379526,6
379594,3
379682,5
379689,12
386535,25
392657,5
392658,0
399312,85
399314,7
413150,31
419977,13
425044,82
430413,13
451486,9
457932,19
479497,5
479535,22
479573,3
486749,22
493688,10
493734,3
500404,15
525744,4
525855,22
532037,8
532139,7
542744,6
542845,29
542994,0
555899,33
556105,10
556283,5
562467,3
568151,3
568263,1
581592,10
607386,5
630847,8
630971,6
631113,4
635838,15
641426,12
648282,21
653878,12
660531,11
660810,2
665685,2
665905,0
678547,38
678822,73
684526,0
684587,14
690132,0
696000,9
696190,13
702337,26
702526,8
707354,6
725875,9
725879,5
732705,55
738755,50
744530,12
744766,16
750594,7
750660,2
762274,12
767604,32
767848,0
767915,1
773442,28
786112,24
810313,51
822454,5
833830,9
834067,0
834124,23
834166,6
840150,9
840165,10
840334,13
840360,17
846336,18
858629,6
870137,5
894036,6
894037,18
894088,26
900547,16
900745,2
905396,8
912016,7
924246,8
924303,45
935954,16
967031,4
973481,6
979322,4
985188,8
1003836,1
1010002,4
1015395,1
1015494,9
1015727,13
1027595,23
1027656,28
1039029,17
1045197,0
1051013,3
1063438,11
1069887,6
1076110,14
1081408,11
1087083,6
1087161,8
1087291,11
1105872,6
1111874,8
1116529,19
1116743,72
1122399,1
1122468,3
1128575,8
1139136,5
1156957,2
1167434,5
1173584,1
1179854,28
1185035,53
1191439,5
1197005,35
1203068,15
1215996,4
1216280,0
1232624,15
1242965,0
1261104,8
1271516,16
1276452,5
1282888,10
1283045,39
1305489,1
1311155,10
1311260,1
1311418,1
1322309,8
1322473,7
1333233,0
1333393,17
1339058,1
1363635,2
1381364,22
1381448,13
1400528,9
1406537,3
1412220,7
1418524,1
1424673,5
1430843,4
1430955,11
1436761,21
1448817,59
1471741,3
1494950,17
1499575,12
1511516,15
1527548,85
1533406,4
1545479,24
1563124,1
1586094,5
1586133,2
1586225,3
1591978,15
1603540,0
1628009,8
1645747,0
1645937,7
1651455,12
1651487,18
1657066,9
1657174,19
1663661,10
1687876,4
1704959,2
1709902,4
1722884,34
1729001,9
1745525,7
1750943,3
1762518,4
1768633,3
1768679,9
1779258,13
1785227,11
1791359,22
1797502,42
1797510,14
1797550,11
1797631,13
1810915,22
1828804,24
1828895,15
1835285,7
1841511,10
1841528,1
1847444,2
1847464,2
1853230,4
1859139,20
1864543,18
1864666,1
1889675,9
1895635,17
1901399,2
1907057,9
1912957,4
1918651,32
1936043,13
1936047,11
1936189,0
1942421,21
1954858,3
1961238,14
1990791,11
2002765,11
2008682,17
2014820,4
2050309,16
2050443,7
2081565,8
2081747,4
2093889,7
2104483,13
2104719,1
2111042,24
2117355,1
2122207,10
2122385,16
2122465,32
2127878,15
2134200,27
2134318,7
2134363,16
2146040,38
2158052,8
2158138,11
2169714,26
2176099,7
2176299,9
2188319,5
2211990,34
2217139,20
2217160,15
2222517,9
2222519,3
2227423,5
2233204,59
2245282,19
2251247,10
2256607,15
2261652,1
2261947,31
2261972,20
2274073,7
2274254,18
2305802,5
2344654,10
2365701,30
2365921,18
2371292,8
2404404,0
2404592,2
2404685,37
2416308,5
2427853,15
2427878,7
2438375,5
2438509,5
2444385,10
2449594,43
2449601,6
14413,15
14656,17
38881,43
38920,1
48744,17
58750,10
64820,6
73629,7
95211,14
95305,1
103669,18
103945,1
112010,2
120007,7
128166,7
151686,12
151752,14
151783,28
157911,31
165101,19
165331,3
180827,27
180987,4
188462,2
196885,7
196976,5
211744,23
211875,27
217618,55
217960,30
230584,10
237249,10
251159,37
251403,20
257396,5
257605,24
265062,6
265160,1
265166,1
265293,2
277085,8
277309,18
290819,35
297205,5
310276,10
310407,6
316757,16
316900,24
323265,8
342969,110
343300,2
356390,4
356459,9
363084,9
370267,9
370286,1
370454,3
390802,7
398111,67
405217,3
410842,2
416924,12
417024,27
417214,6
423790,5
431117,8
442464,3
455800,18
461049,2
473661,2
480248,35
485922,0
498965,6
510845,7
517522,4
524158,27
531026,3
536838,4
537043,31
537086,28
543131,7
543311,0
554436,9
554493,7
564895,47
577071,1
583141,2
589387,18
606352,13
612967,1
618056,20
623716,19
629518,1
636548,8
636553,6
642666,2
642673,12
642784,28
658675,12
658747,19
670562,7
670741,6
670808,20
687720,6
687849,5
706755,13
718332,26
729583,22
729642,6
741616,0
753948,8
753954,16
754015,15
771499,3
777423,5
783710,3
789030,7
793610,6
799354,0
811521,20
811641,9
824679,33
830755,0
843342,3
843542,4
843671,38
849265,19
860140,22
865042,35
865118,2
865284,5
895265,4
899399,10
905876,12
911565,8
916669,18
922256,1
927651,5
945043,2
945265,1
945331,17
951380,16
963965,25
981193,2
992921,11
993112,160
1004642,3
1009844,3
1009932,7
1021290,3
1032457,7
1032541,9
1038711,8
1044243,11
1071071,3
1082625,7
1093410,9
1093536,149
1105055,6
1121848,11
1121877,6
1126930,60
1127134,11
1151314,14
1156431,3
1161229,7
1167518,10
1167663,22
1173200,3
1184856,8
1190083,48
1195554,10
1202022,28
1202197,17
1202218,2
1212895,3
1225144,40
1236667,13
1242832,11
1248451,0
1248535,11
1265115,6
1276987,26
1288263,9
1294767,6
1305150,-3
1310904,5
1322752,2
1322859,3
1322919,2
1328878,4
1339901,4
1339951,1
1339952,3
1346478,5
1351651,5
1351685,2
1356003,7
1356312,2
1361560,7
1377240,19
1377430,21
1395284,3
1395356,11
1410822,22
1411057,1
1421093,28
1427043,24
1432757,2
1443658,0
1449060,14
1454337,4
1454480,3
1459667,1
1464469,8
1475550,3
1485770,10
1497497,14
1497504,25
1514040,4
1525098,10
1530430,6
1555977,1
1561521,21
1566542,8
1572158,6
1572290,29
1587224,6
1592690,1
1598322,3
1598579,20
1604597,10
1609372,5
1619554,8
1625081,9
1630823,14
1636350,23
1648386,19
1654403,6
1660334,7
1660453,10
1666121,12
1666219,0
1666376,9
1666415,16
1666446,0
1676191,10
1676294,3
1681836,9
1686528,4
1697176,0
1708201,12
1719070,20
1731322,12
1753733,0
1765847,2
1765942,4
1770972,12
1776446,6
1802742,8
1813557,11
1823612,23
1823762,2
1823880,14
1839186,11
1851299,60
1851307,12
1856552,13
1856696,7
1892753,4
1903842,12
1915898,2
1927308,2
1948185,4
1959018,8
1959080,4
1965355,2
1976396,12
1991072,20
1991159,5
1996101,2
2000794,6
2011434,67
2011510,1
2011654,33
2011724,14
2022019,9
2022112,11
2039143,5
2039224,21
2049771,2
2054416,10
2065392,0
2070565,12
2097665,10
2113286,11
2124324,6
2134458,4
2134700,4
2139715,11
2155312,2
2161257,9
2171085,12
2171199,10
2171356,-1
2192424,12
2197149,4
2207527,2
2207631,19
2224030,3
2235330,5
2240722,8
2256048,29
2256110,5
2256217,4
2262327,2
2272335,-3
2272370,15
2308220,12
2325165,0
2330437,6
2342284,6
2348687,3
2354038,3
2365313,16
2365539,10
2365567,1
2371967,14
2378023,14
2378206,4
2378219,3
2383101,11
2410031,1
2420846,11
2426802,2
2432708,4
2454552,25
2454611,7
2460377,2
2460594,2
13537,68
13620,27
22816,16
38421,16
38719,22
53426,27
67916,5
81905,5
82047,5
82099,17
82109,23
96615,31
96922,18
104587,1
104638,38
112603,15
128561,8
136362,16
157463,9
157511,6
187894,10
188030,15
188124,10
201261,4
215885,24
222661,9
230035,4
230241,9
244184,3
249928,7
256172,18
256347,4
263117,53
263121,13
263485,6
270361,6
270453,6
309631,14
309892,11
316013,5
322208,18
329307,12
341807,1
341971,106
342031,6
348093,26
368039,2
368098,1
368160,0
368371,14
380411,15
397723,1
397867,15
397933,11
404624,6
404854,4
404879,7
418822,4
433371,13
433490,37
439903,33
445910,10
446209,27
453191,12
465545,7
471749,28
471898,10
477954,7
478017,2
483488,35
489492,1
501368,12
525365,22
525478,8
531096,11
543570,11
543697,43
550210,14
561729,14
568533,6
568561,4
573372,19
573466,4
584948,15
590471,14
596426,36
602397,5
602593,27
614651,17
614809,25
626339,31
632713,1
638886,6
644077,3
644098,3
649398,24
649454,31
649519,0
655650,2
667429,16
673575,21
685436,2
685470,3
685529,1
685601,4
692523,2
698047,1
703702,9
703705,6
710449,7
710613,1
727707,22
727736,6
734573,22
758999,5
789364,1
789499,4
794036,12
800189,15
800347,6
811247,7
829843,12
850877,8
850897,11
856073,2
861658,2
861668,19
867653,4
885793,67
896226,11
896320,11
914302,2
914320,4
918968,1
924988,8
931406,22
931450,8
936027,5
940197,10
945808,6
963480,14
969964,15
976473,5
976493,28
982299,9
994092,4
1000522,22
1006309,19
1006332,25
1011460,53
1016749,0
1022992,14
1023068,48
1028159,1
1034040,5
1034061,5
1039474,2
1044600,49
1050456,1
1066907,29
1071685,22
1071797,9
1071927,9
1077455,2
1088091,3
1099569,15
1099621,21
1099640,10
1104550,1
1110407,5
1121933,2
1122081,0
1127923,5
1140448,41
1140543,3
1140630,15
1146455,20
1146652,30
1152507,13
1165907,15
1171913,8
1177348,13
1200653,5
1206257,5
1229365,5
1229605,31
1234224,17
1234246,9
1239616,7
1245979,22
1246004,4
1252145,1
1257117,12
1262362,8
1278959,8
1278986,14
1284789,4
1303575,29
1343341,2
1359671,9
1359708,3
1375722,1
1386862,6
1409798,18
1410018,0
1420413,7
1426299,6
1426647,12
1432336,10
1437617,3
1443007,1
1448630,18
1458578,5
1464925,11
1464933,9
1470230,32
1481345,2
1486750,2
1518686,0
1523901,6
1524043,12
1529846,7
1530108,3
1535111,5
1535134,8
1535138,2
1567732,2
1584332,0
1589813,17
1595214,3
1595333,14
1605814,5
1612021,6
1617699,10
1617724,5
1617778,1
1623399,31
1628386,7
1633522,10
1638503,2
1644252,8
1661468,2
1672580,19
1672639,9
1677818,3
1694437,5
1706153,9
1748916,1
1748999,13
1754374,3
1765599,3
1777126,-1
1782659,12
1787646,2
1793054,2
1803528,36
1808651,16
1819058,4
1824341,1
1824421,7
1824606,12
1830243,3
1835711,10
1840767,3
1840847,208
1846034,5
1846072,10
1851781,1
1851920,22
1857346,22
1857512,3
1857590,3
1863526,7
1880714,8
1880731,3
1886565,2
1886729,23
1891606,12
1901703,2
1907653,9
1923516,2
1945960,20
1958418,6
1958624,11
1964811,8
2018416,7
2018492,8
2034470,17
2045316,7
2050723,2
2056409,55
2066714,22
2072417,3
2109663,16
2115651,10
2125993,4
2131608,1
2163448,2
2174112,11
2189586,13
2194672,8
2194822,14
2200387,2
2200460,30
2205077,1
2205211,11
2205282,20
2210078,1
2210239,2
2242442,10
2247798,6
2247875,7
2253040,20
2269773,2
2275868,3
2287761,4
2287839,13
2292355,6
2298481,3
2304436,21
2316220,5
2320776,5
2343657,5
2343681,10
2361370,37
2361602,10
2373213,33
2389328,11
2389410,3
2399952,6
2406002,12
2439204,4
2443490,14
2443542,20
2460074,4
2477369,6
2482230,3
2487541,5
2487567,3
2487736,8
2770,26
12843,79
13039,29
22466,17
33341,7
40692,8
49610,16
49900,17
62987,8
63081,14
78172,25
86163,12
92239,21
99479,3
106324,10
106425,51
113349,2
113723,10
142653,3
166210,1
173560,4
173641,3
173757,10
173934,15
181309,2
187357,1
199014,14
206998,20
213638,33
225330,31
233434,17
240163,0
240294,10
240471,21
247045,1
254451,17
254535,54
268835,4
268889,3
275737,1
288465,3
305056,8
305140,13
318530,20
318644,9
332405,3
332518,5
339424,37
345865,2
357825,16
363725,6
364101,3
369908,2
382665,14
382747,1
390326,3
409949,18
410002,21
420064,1
420296,23
433895,73
440430,5
459871,12
479654,11
479799,50
485237,14
491000,4
491267,29
497353,1
497477,6
502814,31
502822,22
508414,2
514449,2
514535,1
534066,18
545566,13
551378,10
557223,1
557466,12
562644,1
562802,9
568995,14
574851,6
580042,7
591269,16
591273,2
591333,7
596706,37
602788,66
602886,15
603047,8
609965,11
621976,41
622123,3
628189,9
634459,16
640351,34
640493,4
652002,5
657220,20
663835,3
664017,15
669291,0
680021,9
680066,1
685119,3
697664,1
697671,24
703325,8
709775,4
715972,5
751270,7
762567,4
769332,8
775412,19
775628,3
780853,4
780937,38
791760,6
809898,7
815239,40
815340,16
828645,4
828777,9
828824,6
834991,5
859565,18
859577,8
865590,16
876115,27
887947,11
898063,27
898260,6
910334,3
910349,2
916147,1
921599,18
921693,6
933479,4
933540,5
944863,52
955130,5
955139,2
959940,9
960072,13
965825,10
977797,3
983640,32
983643,5
990102,15
995309,12
995478,10
1000847,7
1007116,3
1013031,6
1013246,10
1029890,5
1029909,8
1041276,3
1047050,3
1052727,12
1057724,27
1058002,6
1073999,3
1079275,0
1090497,5
1102839,11
1102941,2
1103129,5
1113000,7
1118905,5
1124614,0
1136808,8
1181491,36
1193275,0
1205781,4
1215946,10
1228382,3
1228515,9
1233128,5
1233217,30
1238761,12
1238881,19
1244833,3
1250419,16
1255295,17
1255366,9
1255373,9
1278276,9
1283787,6
1296781,4
1313364,11
1313673,7
1325270,11
1341621,11
1341680,1
1341734,25
1369760,6
1374457,11
1374474,13
1381089,6
1386043,17
1392268,5
1392351,34
1397903,13
1398018,16
1398083,9
1408321,3
1414000,5
1419310,2
1425084,10
1430513,5
1462661,6
1462893,18
1468998,9
1479576,6
1502166,14
1502298,14
1508453,6
1514573,11
1524609,5
1530724,4
1553290,5
1553363,8
1559255,32
1580641,27
1585012,7
1585220,20
1595872,19
1595945,5
1601220,9
1601456,5
1618394,4
1629713,6
1634913,11
1635027,23
1651759,17
1661751,4
1682996,5
1688497,1
1688569,12
1688617,12
1729340,0
1736043,2
1742471,4
1759137,21
1765209,2
1770211,14
1770234,0
1780765,13
1790960,6
1796100,12
1811736,7
1811795,1
1832528,21
1849468,4
1854718,3
1893618,8
1904242,11
1910573,48
1916053,8
1928355,21
1928384,10
1933676,12
1933777,6
1933947,15
1933956,9
1939778,3
1946643,9
1974253,4
1974257,19
1979879,2
1985821,2
1990502,45
2012509,7
2027754,16
2034038,3
2048501,4
2048513,4
2054059,10
2054184,7
2059343,13
2059357,23
2064480,29
2074099,95
2084233,11
2095583,23
2099911,6
2099923,0
2105001,4
2115083,8
2115221,0
2136091,17
2145636,5
2156431,4
2177742,19
2183742,13
2183869,8
2183888,4
2188872,31
2194206,2
2199308,1
2199357,7
2204527,13
2204555,7
2225642,1
2247199,31
2258097,4
2258172,8
2280077,13
2285680,26
2297618,6
2325279,8
2325547,4
2330939,15
2331130,5
2336457,5
2342507,4
2342633,2
2342715,12
2354725,155
2360938,24
2366509,6
2384162,5
2400621,3
2416809,38
2422173,8
2450408,31
2455690,0
2455703,4
2461083,4
2476718,41
2488725,9
2494213,7
2500001,4
2500013,4
2500109,4
2505385,24
2505418,11
6,173
146,35
10456,22
10524,27
10926,1
19941,16
28949,25
46282,6
55943,17
56078,7
1393508,8
80802,55
81062,54
90493,5
107972,8
116684,16
124682,13
132697,9
149506,14
155934,16
162042,78
170455,4
193170,5
207565,5
207703,0
235826,23
250774,4
288007,1
293900,4
293948,7
293959,4
293981,87
301053,18
316200,14
316508,4
323314,46
330043,3
344744,22
352703,18
352771,3
367457,17
367523,24
373885,6
380665,24
401480,3
422296,6
422344,16
428715,9
435740,32
443375,8
457605,29
464560,11
471000,17
471123,7
478241,5
485532,3
485581,14
530441,3
542596,22
547302,26
547347,3
553758,2
559989,9
583970,8
583995,4
590658,10
590952,22
597182,9
603354,7
614526,11
625959,2
631645,9
637695,11
637787,13
637957,1
637981,3
650382,32
656464,0
662591,8
668774,11
668821,2
669060,3
686240,12
686247,3
686482,15
691476,15
697345,5
702986,14
720644,3
739303,4
744980,10
751065,4
757008,2
769084,12
769128,2
774536,19
787681,2
787743,1
800584,5
812522,4
817359,8
817549,3
823158,-1
828887,5
828906,7
829053,6
834979,2
840469,10
846684,7
853409,1
859151,3
859335,7
865998,1
877951,5
889925,6
907995,8
914102,42
962533,6
962604,7
967616,2
967652,10
967776,5
967780,6
974139,4
980718,1
980808,6
981011,24
981040,9
981061,6
986830,8
992183,6
992265,26
992355,11
992403,0
992436,2
1004327,20
1010685,48
1010928,6
1016798,42
1016910,10
1022095,15
1028368,0
1028547,16
1045238,23
1045279,2
1045550,1
1057464,7
1057525,7
1064159,15
1076972,7
1077026,16
1082192,8
1082307,5
1088549,4
1094172,1
1094233,6
1146314,2
1150874,26
1162675,14
1167913,14
1168189,3
1180365,8
1185874,14
1192031,3
1192128,14
1203876,10
1204078,23
1210547,14
1217251,20
1222820,5
1228146,11
1228255,2
1233692,13
1250641,2
1250756,6
1250779,12
1250872,11
1250912,5
1262717,6
1268348,3
1268632,11
1274800,3
1292107,7
1303204,11
1303211,4
1303478,1
1308962,4
1326625,7
1332110,9
1332193,10
1332205,2
1344270,41
1350174,8
1350216,11
1350344,2
1350359,4
1355674,16
1355771,5
1361591,31
1368070,2
1373841,26
1379230,18
1379336,1
1385134,4
1385185,2
1385224,11
1390337,8
1390462,4
1421326,9
1433636,7
1440131,26
1446054,10
1469408,0
1481853,22
1487731,8
1493453,21
1499086,10
1499239,23
1510802,3
1516661,9
1528768,11
1528903,21
1534789,11
1558753,1
1558835,9
1564700,2
1569826,2
1569868,2
1594122,7
1594171,15
1600049,3
1600190,1
1612545,1
1625649,5
1637689,7
1643571,9
1643705,8
1655560,8
1661921,74
1668192,18
1668223,29
1668367,8
1680633,25
1687529,6
1700182,1
1700258,1
1706865,5
1725380,4
1729870,5
1769913,14
1769917,2
1776014,18
1788214,35
1794412,19
1819483,12
1831590,10
1831732,6
1837933,6
1838150,5
1868348,6
1868363,0
1874004,2
1874113,23
1879666,7
1885558,5
1919718,6
1919815,3
1925632,12
1937420,3
1943457,11
1949271,16
1955985,66
1961998,0
1968296,3
1980734,6
1980898,4
1997904,19
2004315,5
2016493,10
2016513,13
2022289,14
2038266,6
2038313,6
2044957,12
2051225,7
2051373,22
2057804,6
2057922,4
2070256,4
2070356,18
2076402,8
2076410,1
2092465,6
2104149,7
2104331,7
2140836,12
2146870,12
2164910,4
2164986,8
2176930,2
2182938,14
2201406,5
2207006,4
2217878,41
2223620,1
2228517,15
2241188,2
2253625,3
2258332,18
2264673,1
2286987,6
2293131,10
2293153,3
2303950,0
2304086,17
2309752,9
2333078,11
2343573,11
2348349,17
2370140,6
2387028,3
2408680,1
2414321,10
2414358,6
2414460,2
2414468,4
2426252,9
2426380,1
2432249,3
2443087,15
2443094,20
2448667,5
2448681,3
2454309,15
2454400,5
2484026,11
2495606,5
2495740,6
2495812,5
2511779,3
1873,19
29847,4
30319,64
39485,6
46860,7
56843,7
65150,6
65250,9
81338,39
91350,5
100592,2
100645,27
108193,29
117226,4
117508,13
125638,4
141467,20
148879,29
190740,36
190755,18
190833,9
198247,7
206070,11
206197,11
212539,15
212805,16
220250,29
227121,7
234239,0
242181,1
279974,13
292566,14
298577,4
298607,27
298926,3
312718,7
317950,5
318087,8
318113,2
318241,5
333146,19
340232,2
347659,2
347856,7
354442,32
354738,13
360889,6
361002,82
375100,14
375265,2
395832,11
408511,54
415866,6
416037,11
416108,12
421847,8
421887,1
434583,15
442040,35
454517,2
460744,8
460882,43
460895,24
474498,4
500967,27
507802,4
507819,7
507968,2
521261,3
521262,1
526430,57
532694,3
532722,52
543995,30
544038,7
555283,62
555471,12
561822,10
561915,12
562016,11
566899,5
567076,3
567180,9
579035,5
591498,4
591539,24
603499,18
609609,28
627095,14
627226,15
632988,0
638498,2
638540,6
638622,18
638745,22
651399,19
658059,12
658259,2
687090,0
704120,4
710255,2
728324,1
740523,6
751944,6
757665,4
757809,13
757857,16
757990,2
764360,13
764570,5
769891,4
775259,15
781596,6
788227,2
788320,7
788517,27
794838,31
794956,3
801233,5
814142,9
832536,23
838540,23
838814,0
844623,8
874634,27
880984,22
911071,1
952796,12
953112,46
958806,37
968709,12
969046,7
975248,11
975359,4
981571,5
987372,9
987382,4
1011798,8
1018137,5
1023159,6
1023347,16
1029612,26
1034554,13
1040660,2
1040803,11
