2873,40
2914,37
3196,10
3213,39
3230,21
11926,12
11930,7
20840,5
30505,58
30569,24
30651,18
30790,17
30835,14
35727,41
49755,94
49937,15
49972,37
49987,7
57845,19
57878,11
57918,27
64599,60
64639,23
64745,24
64825,1
64833,10
73651,2
73748,3
73947,193
73950,18
74126,2
81786,13
82058,34
82259,9
92376,27
100104,1
100123,22
100196,46
100247,9
106323,14
106383,37
106387,45
106546,44
112818,5
113063,28
113241,17
119060,4
119107,27
119197,29
119312,80
119432,57
125333,48
125359,37
137398,7
153266,6
153507,16
153593,16
153630,35
159821,23
159846,8
159889,22
159924,15
166299,11
174403,29
174446,5
181597,17
181920,12
189370,28
189388,25
189451,9
189516,23
189557,5
189623,6
196925,35
196960,55
197095,58
197228,3
197233,3
204202,12
204282,23
204396,27
204461,23
204505,203
211765,35
212031,9
218025,247
218065,41
218156,47
218162,10
218261,4
224714,53
224830,6
232222,61
232524,5
239275,24
239280,33
239450,4
239543,7
245878,73
246233,7
246306,9
252766,52
259024,2
259123,4
259320,9
259386,8
273720,26
278719,17
278777,10
285730,7
291745,3
296967,25
297148,45
303759,9
303783,37
310518,7
310561,30
310641,43
310650,26
310685,65
310700,9
310732,86
317322,29
324167,6
324245,19
324470,12
338185,1
338242,47
344273,9
344608,48
344665,11
350651,47
350799,66
350868,16
350919,14
356882,12
363276,9
363528,3
370571,13
370620,22
370814,41
377632,1
377672,0
383101,4
383103,3
383195,7
383306,13
389822,50
389922,17
395650,18
395892,36
395968,5
396005,17
402605,28
402683,13
408998,8
413910,11
419375,35
419596,24
426421,84
426495,65
438894,12
438939,23
439003,85
439110,20
439120,9
439221,4
445050,38
451060,1
458288,24
458311,14
464618,25
471367,39
471606,7
477191,0
477214,18
477314,19
484119,29
490661,10
497685,25
497802,31
497945,6
497974,23
503925,39
503981,1
509141,8
515028,20
515214,10
521040,92
521146,43
527955,1
528334,15
544519,3
544560,5
544636,4
544687,8
557081,26
568916,15
574317,10
574432,8
580013,16
580085,21
591088,4
597318,22
597497,3
597513,38
597566,5
603132,7
609501,41
615036,9
615092,58
615227,113
615334,43
620841,44
620962,36
621004,16
621212,8
626797,12
633396,26
633402,46
644577,18
644629,44
644684,20
644785,14
644821,38
651018,14
651181,10
662283,119
662488,28
662508,22
668186,6
668328,12
668361,11
668377,1
673616,1
678687,2
678690,23
678736,16
678820,11
684801,2
684960,3
690664,58
690781,47
690890,1
695603,5
695649,4
695752,76
695782,29
695802,14
701681,19
701704,30
701798,13
708105,20
708202,68
708238,53
708302,5
713243,15
713498,31
719027,41
719127,13
724325,1
729960,3
730076,34
730101,12
730138,48
735775,9
740890,4
741206,1
746259,3
746319,45
746353,15
746525,78
752922,5
752999,11
758031,15
758188,17
769995,20
770038,12
770179,18
776305,3
782053,10
787167,3
787212,38
787291,6
787369,9
792441,28
792611,42
797771,18
798030,14
809538,18
809574,32
809682,7
809796,83
814975,11
815074,16
815110,54
821399,5
821564,35
828398,3
828468,1
834622,25
834956,12
841886,11
847701,5
847752,58
853253,14
853266,4
853328,11
853368,26
853467,39
858915,1
858978,44
863379,17
863393,2
863474,9
868975,7
869148,3
869168,30
869229,43
869248,30
874791,13
881620,13
881696,37
887328,45
892329,7
892351,42
897956,7
904129,13
909803,4
909933,2
915095,16
915210,24
922444,2
932328,30
932356,4
932420,23
932424,17
938429,51
938586,5
944610,6
4149,55
32586,19
32875,38
37956,17
38066,29
38074,8
38160,61
46376,28
52927,13
52964,21
52984,25
53135,16
53161,26
60740,10
60825,9
60848,40
60918,26
60919,36
67640,10
67810,7
67929,5
74326,80
80186,16
80247,36
86901,17
87030,21
87222,14
94975,10
95007,46
104203,25
104235,27
104329,42
111386,18
111407,12
111578,25
111605,31
118144,15
118341,29
118370,105
124378,5
124411,41
132590,25
132620,19
132719,7
132955,33
138979,9
139266,17
147902,26
147941,25
147969,50
148004,12
155449,47
155507,100
155593,14
167657,17
175074,200
189751,35
196567,8
196668,18
196824,2
203475,37
203548,41
211329,36
211355,56
211501,12
217655,50
217827,20
217852,13
238343,10
238473,3
238555,18
238620,17
238654,5
238724,63
245465,13
245509,23
251908,47
258292,4
258452,12
265370,10
265449,2
265476,7
271907,13
272013,12
272097,26
277881,7
277999,15
278122,10
284149,7
284201,1
284398,5
284422,5
297526,12
297671,10
302821,26
302829,4
302955,3
308362,1
308436,24
308554,7
308605,46
314549,4
314572,73
314686,10
320959,9
321127,0
321128,6
327664,88
327793,23
334123,10
334201,77
340787,5
346721,38
346788,5
346793,3
352951,14
353180,19
359596,24
359733,3
365569,22
365782,21
365888,15
371739,12
371751,7
371879,6
371961,11
378801,17
384743,41
384776,6
384900,17
391292,1
391440,15
391498,18
397572,9
404491,0
404557,13
410980,55
416983,12
417133,3
417178,3
423687,40
423704,39
423898,19
431205,25
431235,7
442343,29
449436,23
455483,4
455554,9
455555,15
455606,4
460796,14
460831,5
472503,0
472638,4
478947,82
485119,40
485185,21
485232,15
485390,2
491007,18
491053,12
491060,5
491061,6
491148,18
497522,32
502994,32
503057,18
508994,10
514420,6
514492,19
520640,91
520812,6
520902,12
520907,6
527947,7
533323,8
533382,29
545988,61
546017,33
553098,4
553133,24
558870,12
559061,12
564541,43
564695,45
577635,23
577659,11
577892,11
584142,26
589185,18
589228,3
589273,6
589285,10
589368,15
589389,6
589503,3
594037,40
594112,30
594239,6
594266,20
599859,33
606104,30
612115,7
612212,14
617224,2
617274,17
617360,9
622628,5
628416,56
628427,6
628472,8
628483,29
628526,85
628603,12
628662,17
635481,22
635703,11
635768,15
646189,2
646195,16
646247,4
646334,14
646425,4
652486,1
652654,8
657263,35
663435,17
663588,28
663769,6
669271,72
674537,8
674715,6
679704,19
679728,9
679740,12
685259,11
696827,13
702637,47
702745,17
702746,56
708860,15
709087,15
714309,15
719358,23
725459,42
725717,15
730751,48
730800,18
730827,15
737217,15
737431,23
737453,8
743663,13
743684,9
743697,4
743876,41
743939,30
743951,22
749264,35
749522,17
749558,39
755783,18
755899,25
755918,9
755919,14
756039,1
761361,21
761682,7
761706,40
774075,42
779228,18
779423,34
784726,25
784890,13
784918,18
790365,1
790378,3
796072,7
801895,8
802107,8
812717,64
812781,20
826023,12
826081,4
826082,46
826113,9
831545,4
831850,10
836368,6
836608,24
836633,15
836681,13
842496,2
848794,9
860673,16
866706,28
873200,12
878578,102
878650,36
878756,2
878769,10
878848,16
883585,23
883626,3
883659,12
889333,36
889564,2
894610,9
899204,8
906077,7
910873,41
911059,2
911113,3
911137,13
911168,113
916278,13
916285,7
921398,5
927006,15
927091,10
939111,5
939132,16
939386,81
939465,23
945706,9
946050,7
964268,3
964277,8
964322,28
964332,14
971162,12
976940,25
976950,44
982978,24
983026,21
983310,11
990112,5
990169,18
990331,4
4221,22
4269,61
4306,28
4519,0
4529,18
15139,16
15171,27
15240,30
15326,6
24450,19
24542,43
24622,16
24891,67
34728,15
34784,161
34879,7
34920,23
41547,25
41752,30
41824,9
41894,39
51233,39
51363,48
60649,48
60650,8
60680,14
74902,18
74986,20
75057,37
81022,6
95988,30
96066,55
96153,6
103630,19
103727,158
110928,126
118547,11
118565,9
118659,16
118728,21
118813,18
127027,21
127073,11
127328,16
133660,20
133691,7
133879,67
133986,2
134029,14
142548,15
149318,30
156373,7
156582,48
156696,35
170272,4
170600,30
177678,3
183499,33
183686,19
191838,7
197933,9
198082,10
204614,33
204644,30
204695,10
204698,13
204779,8
204852,22
204933,5
212429,9
218989,16
219135,28
219138,2
219219,51
224926,11
225089,32
225277,15
233027,0
233073,2
233127,62
239865,19
239951,17
240058,17
240122,21
246598,4
246623,23
246636,5
246723,13
246725,45
246791,2
253556,52
253735,32
253767,39
253898,12
260745,6
261045,12
261050,9
267843,88
267921,17
268207,12
279917,5
280033,21
280115,21
286632,45
286657,14
293311,25
298622,8
304396,28
304537,10
304716,10
311154,9
311184,6
311244,50
318056,16
323955,96
331240,2
331276,13
331323,7
331394,49
337023,50
337037,15
337293,21
337333,3
337352,29
337449,16
343518,17
343609,0
349446,2
349576,8
349711,34
349724,46
355909,16
355988,37
369145,30
375117,11
375154,27
375301,41
385661,51
385784,23
385912,25
392438,0
398353,12
398395,96
405374,5
405415,59
405426,2
411232,12
411462,59
417578,5
417590,8
417599,83
417632,27
424148,9
424361,6
424468,8
431752,21
431881,21
438046,60
438260,13
438348,18
443980,60
444010,34
444309,13
449993,11
450009,13
456807,51
456829,34
456859,22
463278,41
469917,12
475949,19
476017,23
482375,14
487920,25
493883,12
505397,52
505467,88
505523,7
505572,27
511761,14
511793,20
518181,17
518192,32
518207,20
518210,21
525185,8
531109,5
531189,13
531191,16
531352,1
531453,5
537223,41
537283,6
543161,24
543196,41
543208,21
549488,9
549689,66
555668,48
555696,29
555785,13
555799,2
555846,7
566093,18
566139,38
566182,3
566381,7
566396,6
577270,9
584549,30
584551,10
589985,16
595616,87
595631,24
600795,65
600890,6
600943,7
607069,37
607186,39
607188,54
612711,0
612957,19
617901,8
622982,101
628843,6
628967,5
629057,51
635051,7
641055,36
641226,22
641292,17
647655,11
647685,3
653454,49
653524,36
659463,6
670546,15
670701,10
677373,27
681827,18
681833,62
681928,12
681943,26
681990,30
687765,5
687884,17
694344,8
700097,29
700227,68
705815,19
706034,7
706101,32
711493,5
711672,28
717148,76
723653,48
734600,34
734657,2
734861,10
734893,23
746031,28
746070,8
746089,38
746190,27
752525,17
752724,18
758806,6
758819,7
758986,19
764256,4
764494,5
764538,7
770425,5
770473,10
776123,15
782255,14
787496,101
787578,1
787582,13
793000,15
798192,43
804946,8
804995,11
805015,12
810349,18
810409,61
815604,14
815626,18
815690,37
834230,9
834316,2
834453,6
844725,15
844958,20
844990,31
856108,7
856124,13
862489,5
874380,13
874746,12
880753,2
891989,14
897605,26
897743,22
897924,6
903107,6
903130,52
903221,15
909481,14
915470,7
915482,10
920910,32
926227,41
932090,7
932148,2
937224,13
942035,26
942053,53
942312,13
942357,52
947195,49
947281,12
947299,25
952466,9
952663,9
958419,16
958433,25
963958,1
964071,28
969782,24
975426,20
975455,9
981776,14
988610,5
988663,3
994430,3
994459,30
994461,16
994488,13
994600,21
6816,61
6915,29
6937,18
15481,18
15880,16
15949,11
26362,24
26369,41
26458,45
33901,44
33933,9
33956,13
39946,52
40264,66
40335,6
48872,45
49158,6
58340,41
58482,22
58564,21
58584,19
65093,22
65135,22
65173,6
65205,41
65512,100
65515,30
73366,24
73468,17
